Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr17	322746	6.5626507084	1.22537260066448
chr17	322892	4.7347629419	1.226063876054
chr17	323061	4.6405022537	1.22684812093487
chr17	324115	4.7785732297	1.23188473711898
chr17	324330	5.5548959855	1.23307903975586
chr17	329605	10.9330365969	1.29075080780451
chr17	329986	11.0321694208	1.29495406435383
chr17	332713	11.0363160168	1.32505009813164
chr17	333447	11.0363160168	1.33315075408798
chr17	338802	4.7969891871	1.3588386311849
chr17	343397	4.7940393844	1.38086724215621
chr17	348281	4.7987071708	1.4043041279784
chr17	348482	4.8023446347	1.40526939924998
chr17	348636	4.8023446347	1.40600896032372
chr17	348907	4.8035107728	1.40731071174315
chr17	350768	4.8035107728	1.41625004529133
chr17	351061	4.8035107728	1.41765747394776
chr17	354968	5.0026624644	1.43720287619617
chr17	360023	5.4764105087	1.46488613131765
chr17	360289	5.7622370387	1.46641888636994
chr17	360312	6.0865433339	1.46655887686662
chr17	360629	6.3017042244	1.46855651710575
chr17	362940	6.2890868804	1.48309059688635
chr17	364611	6.2716352435	1.49357049937824
chr17	366972	5.9527878692	1.50762503153742
chr17	368038	5.6246566781	1.51362091555628
chr17	368076	5.5689688711	1.51383253637338
chr17	368354	4.3817136098	1.51505065275691
chr17	368675	3.633974578	1.51621715859644
chr17	368918	1.1376295144	1.51649360256844
chr17	369795	0.9834745411	1.51735610974099
chr17	370594	0.9759600264	1.51813590180208
chr17	371487	0.9770437583	1.51900840187824
chr17	372893	0.9798748566	1.52038610592662
chr17	373191	0.9802102457	1.52067820857984
chr17	373337	0.9822303623	1.52082161421274
chr17	376958	1.080052583	1.52473248461578
chr17	378886	1.0900950247	1.5268341878234
chr17	379187	1.1076090562	1.52716757814932
chr17	383619	1.1123716427	1.53209760926976
chr17	387876	1.1035227014	1.53679530540962
chr17	392044	1.0365000324	1.54111543754467
chr17	395394	0.932767003	1.54424020700472
chr17	395521	0.8350647623	1.54434626022953
chr17	395564	0.7490120377	1.54437846774715
chr17	407766	0.7429554554	1.55344401021395
chr17	412832	0.7235345756	1.55710943637393
chr17	415725	0.7191614528	1.55918997045689
chr17	421142	1.2715957332	1.56607820454363
chr17	422521	17.7953681705	1.59061801725075
chr17	426225	17.7953681705	1.65653206095428
chr17	427142	17.7649220001	1.67282249442837
chr17	427811	2.7819333798	1.67468360785946
chr17	428342	1.6546742406	1.67556223988122
chr17	428511	0.5112482818	1.67564864084084
chr17	431155	0.5120371808	1.67700246714688
chr17	431255	0.5143257918	1.67705389972606
chr17	435486	0.6383077986	1.67975458002193
chr17	435685	0.7648781338	1.67990679077056
chr17	435885	0.8012050133	1.68006703177322
chr17	436748	0.8128164321	1.68076849235412
chr17	436858	0.8182895196	1.68085850420128
chr17	437572	0.8145953407	1.68144012527454
chr17	438357	0.8031515651	1.68207059925314
chr17	438395	0.8007190832	1.6821010265783
chr17	440571	0.7998182671	1.6838414311275
chr17	440669	0.7992328045	1.68391975594234
chr17	442185	0.7987544828	1.68513066773826
chr17	443347	0.7537444173	1.68600651875116
chr17	444466	0.6607189907	1.68674586330176
chr17	445492	0.5502896858	1.68731046051939
chr17	494512	1e-06	1.73633046051939
chr17	494808	2.8554871466	1.73717568471478
chr17	494867	4.3696501217	1.73743349407196
chr17	497719	5.8058189006	1.75399168957647
chr17	498607	5.9993752852	1.75931913482973
chr17	499603	5.9198765958	1.76521533191915
chr17	501377	2.7283111546	1.77005535590741
chr17	504225	0.3756842775	1.77112530472973
chr17	507211	0.209731018	1.77175156154948
chr17	508129	0.2076103707	1.77194214786978
chr17	510763	0.2090149088	1.77249269313956
chr17	512427	0.2151469292	1.77285069762975
chr17	516793	0.2149014221	1.77378895723864
chr17	516925	0.214538232	1.77381727628526
chr17	517227	0.2143979243	1.7738820244584
chr17	518076	0.2141917155	1.77406387322486
chr17	518197	0.2139486116	1.77408976100686
chr17	518515	0.2138220755	1.77415775642687
chr17	519656	0.2134992038	1.77440135901841
chr17	519811	0.2135477037	1.77443445891248
chr17	521640	0.21245579	1.77482304055239
chr17	521859	0.2112180578	1.77486929730705
chr17	522876	0.2106483347	1.77508352666344
chr17	523511	0.2102665173	1.77521704590192
chr17	524831	0.2123476637	1.77549734481801
chr17	525007	0.2146529147	1.77553512373099
chr17	525354	0.2204507336	1.77561162013555
chr17	527005	0.5076295062	1.77644971645029
chr17	528350	0.3916622779	1.77697650221407
chr17	529231	0.2248477051	1.77717459304226
chr17	529761	0.1465097974	1.77725224323488
chr17	531009	0.1372643183	1.77742354910412
chr17	531370	0.1348716527	1.77747223777074
chr17	532656	0.1346401578	1.77764538501367
chr17	532981	0.1345239711	1.77768910530428
chr17	533068	0.1343549432	1.77770079418434
chr17	533608	0.1343073584	1.77777332015788
chr17	533660	0.1342732969	1.77778030236932
chr17	535884	0.1340599175	1.77807845162584
chr17	537247	0.1341109073	1.77826124479249
chr17	537257	0.1340766	1.77826258555849
chr17	538035	0.1336425113	1.77836655943228
chr17	542771	0.1361722633	1.77901147127127
chr17	542922	0.1373253746	1.77903220740284
chr17	544802	3.0186585987	1.78470728556839
chr17	549450	2.9892339119	1.7986012447909
chr17	549658	2.9445354992	1.79921370817474
chr17	551745	2.944377253	1.80535862350175
chr17	552574	2.9312732617	1.8077886490357
chr17	559083	2.6528370598	1.82505596545794
chr17	559803	2.5909238092	1.82692143060056
chr17	560603	2.5352801888	1.8289496547516
chr17	561019	2.4201999614	1.82995645793554
chr17	561592	1.5130680624	1.8308234459353
chr17	562093	0.6951935035	1.83117173788055
chr17	562535	0.2080613486	1.83126370099663
chr17	563231	0.1687618513	1.83138115924514
chr17	564717	0.1588417504	1.83161719808623
chr17	564952	0.1525778189	1.83165305387367
chr17	567074	0.1497556718	1.83197083540923
chr17	567093	0.1475577411	1.83197363900631
chr17	568663	0.147649107	1.8322054481043
chr17	573111	0.1479909838	1.83286371200024
chr17	574231	0.1484256096	1.83302994868299
chr17	583581	0.1484459378	1.83441791820142
chr17	584197	0.1484553704	1.83450936670959
chr17	585020	0.1484676042	1.83463155554784
chr17	585366	0.149296523	1.8346832121448
chr17	585485	0.1493332682	1.83470098280372
chr17	585803	0.1486242023	1.83474824530005
chr17	586191	0.1486482267	1.83480592081201
chr17	586776	0.1486252628	1.83489286659075
chr17	587068	0.1486270233	1.83493626568155
chr17	587616	0.1486711217	1.83501773745624
chr17	587737	0.1486497304	1.83503572407362
chr17	588011	0.1486497304	1.83507645409975
chr17	588484	0.148708988	1.83514679345107
chr17	596503	0.1487385055	1.83633952752668
chr17	599945	0.1524729491	1.83686433941748
chr17	600519	0.2600032524	1.83701358128436
chr17	600978	0.7479341056	1.83735688303883
chr17	601219	1.1499782903	1.83763402780679
chr17	601738	1.2519263644	1.83828377758991
chr17	601922	1.816410205	1.83861799706763
chr17	601987	2.3867444763	1.83877313545859
chr17	602010	2.8579239161	1.83883886770866
chr17	602531	1.2896341108	1.83951076708039
chr17	602630	0.9869207831	1.83960847223792
chr17	603568	0.3607016311	1.83994681036789
chr17	603798	0.1348314667	1.83997782160523
chr17	606279	0.1375523964	1.8403190891007
chr17	606593	0.1373929797	1.84036223049632
chr17	607467	0.2890600142	1.84061486894874
chr17	607916	0.1826727308	1.84069688900486
chr17	607950	0.1505028109	1.84070200610043
chr17	611440	0.1504611183	1.8412271154033
chr17	614071	0.1504304025	1.84162289779228
chr17	614179	3.4939199831	1.84200024115046
chr17	614281	0.162924447	1.84201685944405
chr17	614667	0.1388874409	1.84207046999624
chr17	614830	0.1388916842	1.84209310934076
chr17	614880	0.1124167826	1.84209873017989
chr17	616085	0.090836302	1.8422081879238
chr17	617074	0.0824751797	1.84228975587652
chr17	621057	0.0822858696	1.84261750049514
chr17	621086	0.0821828407	1.84261988379752
chr17	621151	0.0819655645	1.84262521155921
chr17	623667	0.0823251781	1.84283234170731
chr17	624431	0.0832882594	1.84289597393749
chr17	625628	0.0844358947	1.84299704370345
chr17	625896	0.0854438234	1.84301994264812
chr17	626355	0.087310759	1.8430600182865
chr17	626596	0.0896518402	1.84308162437999
chr17	626632	0.08965184	1.84308485184623
chr17	627099	0.0915026819	1.84312758359868
chr17	628318	0.1054552463	1.84325613354392
chr17	628489	0.1227530047	1.84327712430772
chr17	628863	0.166517963	1.84333940202589
chr17	630268	0.321834818	1.84379157994518
chr17	630348	0.321834818	1.84381732673062
chr17	630810	0.2716864139	1.84394284585384
chr17	631285	0.037568468	1.84396069087614
chr17	632201	0.0243416615	1.84398298783807
chr17	632287	0.0094709572	1.84398380234039
chr17	632958	0.0065432643	1.84398819287074
chr17	633174	0.0041005773	1.84398907859543
chr17	633797	0.0035390879	1.84399128344719
chr17	645263	0.0035390879	1.84403186262906
chr17	650840	0.0035390879	1.84405160012227
chr17	651273	0.0035390879	1.84405313254734
chr17	653532	0.0035390879	1.8440611273469
chr17	653644	0.0035390879	1.84406152372475
chr17	654811	0.0035527166	1.84406566974502
chr17	656299	0.0047365288	1.84407271769987
chr17	656648	0.0117627643	1.84407682290461
chr17	657183	0.122380313	1.84414229637207
chr17	657364	0.3090273826	1.84419823032832
chr17	657611	0.49997246	1.84432172352594
chr17	658898	0.4044046987	1.84484219237317
chr17	659004	0.3250429891	1.84487664693001
chr17	659193	0.2468514776	1.84492330185928
chr17	659238	0.2695816407	1.84493543303311
chr17	659255	0.2839389482	1.84494025999523
chr17	659267	0.220935815	1.84494291122501
chr17	660098	0.2183019389	1.84512432013624
chr17	660527	0.2183019389	1.84521797166803
chr17	664715	0.1227686173	1.84573212663728
chr17	664913	0.0369724506	1.8457394471825
chr17	665330	0.0196371381	1.84574763586909
chr17	666376	0.020249704	1.84576881705947
chr17	667148	0.0229502008	1.84578653461449
chr17	668391	0.0644608179	1.84586665941114
chr17	668600	0.1355806811	1.84589499577349
chr17	670474	0.1358993856	1.8461496712221
chr17	670730	0.1167647702	1.84617956300327
chr17	670805	0.093723304	1.84618659225107
chr17	671742	0.093723304	1.84627441098692
chr17	672264	0.1231588274	1.84633869989483
chr17	673277	0.137530765	1.84647801855977
chr17	673500	0.1534583145	1.8465122397639
chr17	673919	0.120665181	1.84656279847474
chr17	673921	0.0867125	1.84656297189974
chr17	674555	0.0811856726	1.84661444361617
chr17	674650	0.0747190813	1.84662154192889
chr17	674723	0.0705071725	1.84662668895248
chr17	674940	0.0669761826	1.8466412227841
chr17	675270	0.0635741371	1.84666220224935
chr17	675347	0.0604296118	1.84666685532946
chr17	675441	0.0563054611	1.8466721480428
chr17	676053	0.0517279828	1.84670380556827
chr17	676130	0.0517279829	1.84670778862295
chr17	676392	0.047026981	1.84672010969197
chr17	676489	0.0424701677	1.84672422929824
chr17	676536	0.036712807	1.84672595480017
chr17	677239	0.0331161948	1.84674923548512
chr17	681033	0.0327310893	1.84687341723792
chr17	681098	0.0325183703	1.84687553093199
chr17	681759	0.0323585481	1.84689691993229
chr17	681930	0.0321106677	1.84690241085646
chr17	682235	0.0320054913	1.84691217253131
chr17	685089	0.0319540733	1.84700336945651
chr17	687838	0.0319665413	1.84709124547854
chr17	689770	0.0319665413	1.84715300483633
chr17	690360	0.0320863561	1.84717193578643
chr17	690579	0.0325496332	1.8471790641561
chr17	693732	0.054250161	1.84735011491374
chr17	694070	0.0964643428	1.8473827198616
chr17	695000	0.3264670277	1.84768633419736
chr17	695071	0.5494296335	1.84772534370134
chr17	696571	1.3407695966	1.84973649809624
chr17	696684	1.5385906944	1.84991035884471
chr17	697017	1.2591784603	1.85032966527199
chr17	697262	0.4811443956	1.85044754564891
chr17	697495	0.3572690817	1.85053078934495
chr17	697778	0.3477689297	1.85062920795205
chr17	699021	0.2079773225	1.85088772376392
chr17	699229	0.076075677	1.85090354750474
chr17	699812	0.0249928213	1.85091811831955
chr17	704046	0.0250014243	1.85102397435004
chr17	704969	0.0250776161	1.8510471209897
chr17	706035	0.0250891565	1.85107386603053
chr17	709368	0.0516057824	1.85124586810327
chr17	710261	0.0984121737	1.85133375017438
chr17	711254	0.195857096	1.85152823627071
chr17	711559	0.2798861053	1.85161360153283
chr17	712116	0.3353262459	1.85180037825179
chr17	713021	0.7725850688	1.85249956773906
chr17	714629	1.1158240328	1.8542938127838
chr17	714799	1.0938740117	1.85447977136579
chr17	714860	0.7857006034	1.8545276991026
chr17	715718	0.7861601371	1.85520222450023
chr17	715725	0.8099283857	1.85520789399893
chr17	715922	0.8572741372	1.85537677700396
chr17	716602	0.3718738369	1.85562965121305
chr17	717171	0.3374597034	1.85582166578429
chr17	719257	0.3369297089	1.85652450115705
chr17	721436	0.3370633589	1.85725896221609
chr17	721625	0.3370818359	1.85732267068308
chr17	723122	0.3371408842	1.85782737058673
chr17	726435	1.0383241806	1.86126733859706
chr17	726656	1.5362383855	1.86160684728025
chr17	727123	1.6109779216	1.86235917396964
chr17	729185	7.1367417777	1.87707513551526
chr17	729665	7.1575219776	1.8805107460645
chr17	729948	7.1835231393	1.88254368311293
chr17	731840	6.2827920818	1.89443072573169
chr17	733582	3.4264446859	1.90039959237453
chr17	733707	0.5630876835	1.90046997833497
chr17	736087	0.2339874285	1.9010268684148
chr17	739688	0.2224225963	1.90182781218407
chr17	740186	0.2127396046	1.90193375650716
chr17	740877	0.2128756513	1.90208085358221
chr17	741746	0.209647917	1.90226303762208
chr17	744748	0.2086351604	1.90288936037361
chr17	744917	0.207682978	1.90292445879689
chr17	744946	0.2064686324	1.90293044638723
chr17	745258	0.2056420587	1.90299460670954
chr17	745797	0.2047122977	1.903104946638
chr17	745827	0.2067753833	1.9031111498995
chr17	745992	0.2271396747	1.90314862794583
chr17	746265	0.4463864847	1.90327049145615
chr17	746307	0.621376416	1.90329658926562
chr17	746695	0.2017918688	1.90337488451071
chr17	750578	0.3777881065	1.90484183572825
chr17	750747	0.6594173195	1.90495327725525
chr17	752680	0.3058407576	1.90554446743969
chr17	754490	0.2310734677	1.90596271041622
chr17	754575	0.1716894142	1.90597730401643
chr17	758211	0.1716148579	1.90660129563975
chr17	758738	0.1713597637	1.90669160223522
chr17	759133	0.1710119617	1.9067591519601
chr17	760926	0.1707226457	1.90706525766384
chr17	764137	0.1706392707	1.90761318036205
chr17	769044	0.1705807452	1.90845022007875
chr17	770655	0.1704830253	1.90872486823251
chr17	771153	0.1704830253	1.90880976877911
chr17	773986	0.1704830253	1.90929274718978
chr17	774219	0.1708592553	1.90933255739627
chr17	777300	0.1690539654	1.90985341266367
chr17	781021	0.1682798349	1.91047958192933
chr17	781489	0.1675436158	1.91055799234152
chr17	782366	0.1675436158	1.91070492809258
chr17	782512	0.1673197736	1.91072935677952
chr17	784603	0.1673197736	1.91107922242612
chr17	784894	0.1673197736	1.91112791248024
chr17	784989	0.1672034268	1.91114379680579
chr17	789280	0.1798885539	1.91191569859057
chr17	790114	0.2719479946	1.91214250321807
chr17	790176	0.3776236945	1.91216591588713
chr17	792776	0.5572488536	1.91361476290649
chr17	794936	1.4252332526	1.9166932667321
chr17	795424	44.4348831229	1.93837748969608
chr17	796780	44.4348831229	1.99863119121073
chr17	797758	13.6007039473	2.01193267967119
chr17	797882	6.5560621981	2.01274563138375
chr17	800453	4.2437848034	2.02365640211329
chr17	800468	2.1067555687	2.02368800344682
chr17	802769	2.2825177959	2.02894007689519
chr17	803622	2.2855469805	2.03088964846956
chr17	807707	2.2801721696	2.04020415178237
chr17	808786	2.274873332	2.0426587401076
chr17	809293	2.2660690814	2.04380763713187
chr17	812542	2.192844374	2.050932188503
chr17	816212	2.1787132004	2.05892806594846
chr17	817774	1.0561598504	2.06057778763479
chr17	823892	1.0571561182	2.06704546876594
chr17	824790	1.057066412	2.06799471440391
chr17	826951	1.0587658606	2.07028270742867
chr17	828918	1.0772850356	2.07240172709369
chr17	829043	1.103584795	2.07253967519307
chr17	830498	1.620438486	2.0748974131902
chr17	830533	2.104486486	2.07497107021721
chr17	830647	2.2837250373	2.07523141487146
chr17	831107	2.3013549054	2.07629003812794
chr17	831359	2.3444628195	2.07688084275846
chr17	831919	2.3455004095	2.07819432298778
chr17	832061	2.3502193684	2.0785280541381
chr17	832122	2.3661323728	2.07867238821284
chr17	832528	3.8773073126	2.08024657498176
chr17	832810	23.6371149602	2.08691224140054
chr17	833687	28.0312472999	2.11149564528255
chr17	835613	3.5539641587	2.1183405802522
chr17	840166	3.5054968669	2.1343011074872
chr17	840989	1.9121206043	2.13587478274454
chr17	842147	1.8854333852	2.1380581146046
chr17	842498	1.8702654172	2.13871457776604
chr17	842534	1.8463991394	2.13878104813506
chr17	843592	1.807423043	2.14069330171455
chr17	843641	1.7823257373	2.14078063567568
chr17	846462	1.7906967377	2.14583219117273
chr17	846575	1.7959427181	2.14603513269988
chr17	846815	1.80168516	2.14646753713828
chr17	848763	1.8080791915	2.14998967540332
chr17	851360	1.8253658379	2.15473015048435
chr17	851880	1.8524420621	2.15569342035664
chr17	852086	1.8519571298	2.15607492352538
chr17	852871	1.7235346334	2.1574278982126
chr17	853112	0.928973139	2.1576517807391
chr17	860832	0.9291011753	2.16482444181241
chr17	864995	0.9291158225	2.16869235098148
chr17	865182	0.9291885251	2.16886610923567
chr17	866227	0.9316029874	2.16983963435751
chr17	869403	0.9719813807	2.17292664722261
chr17	871811	1.462263672	2.17644777814479
chr17	872094	2.4101350774	2.17712984637169
chr17	875010	2.4673468975	2.1843246299248
chr17	876485	18.3795437083	2.21143445689454
chr17	877803	21.6845830599	2.24001473736749
chr17	877806	24.9573236301	2.24008960933838
chr17	877998	25.0697348454	2.2449029984287
chr17	878100	25.0761754701	2.24746076832665
chr17	878167	25.07617547	2.24914087208314
chr17	878293	25.0761754702	2.25230047019238
chr17	878708	25.0761754701	2.26270708301247
chr17	879176	25.0761754701	2.27444273313248
chr17	879430	24.2989605829	2.28061466912053
chr17	879659	18.6960677753	2.28489606864108
chr17	879712	18.6960677753	2.28588696023317
chr17	879758	17.5054439085	2.28669221065296
chr17	879809	12.5916039567	2.28733438245475
chr17	879878	9.6381814741	2.28799941697646
chr17	880340	9.6241456743	2.29244577227799
chr17	881177	9.6071078678	2.30048692156334
chr17	881396	9.5903557498	2.30258720947254
chr17	881723	9.5705547523	2.30571678087655
chr17	883114	1.9631736462	2.30844755541841
chr17	883588	1.9396093527	2.30936693025159
chr17	884544	2.0101139873	2.31128859922345
chr17	884913	1.9937566474	2.31202429542634
chr17	885156	1.9734157656	2.31250383545738
chr17	885522	2.2805180563	2.31333850506599
chr17	885997	2.2603482257	2.31441217047319
chr17	886045	2.260428631	2.31452067104748
chr17	887291	2.2643514585	2.31734205296477
chr17	887328	2.2172536278	2.317424091349
chr17	887505	1.8822995916	2.31775725837671
chr17	887563	1.4991474893	2.31784420893109
chr17	888098	1.2609459396	2.31851881500878
chr17	889877	1.282626178	2.32080060697944
chr17	889907	1.2805957313	2.32083902485138
chr17	889967	1.3033953158	2.32091722857033
chr17	890131	1.3019292778	2.32113074497189
chr17	890765	1.3018871091	2.32195614139906
chr17	891593	1.301856191	2.32303407832521
chr17	891971	1.301856191	2.32352617996541
chr17	892595	1.3451967729	2.3243655827517
chr17	892851	1.3451972807	2.32470995325556
chr17	893132	1.3451972807	2.32508795369143
chr17	893265	1.3451972808	2.32526686492977
chr17	894827	1.3453194095	2.32736825384741
chr17	895525	5.3199379514	2.33108157053748
chr17	896547	5.3216185088	2.33652026465348
chr17	896557	5.323034145	2.33657349499493
chr17	896607	5.3223334568	2.33683961166777
chr17	896693	5.3212986951	2.33729724335555
chr17	896810	5.3216193713	2.33791987282199
chr17	897203	4.367220691	2.33963619055355
chr17	897328	3.1711345954	2.34003258237798
chr17	897353	1.9190453288	2.3400805585112
chr17	900770	1.9195012349	2.34663949423086
chr17	900818	1.919113781	2.34673161169235
chr17	901512	1.9195113233	2.34806375255072
chr17	903943	1.9157986172	2.35272105898913
chr17	906403	1.9062732162	2.35741049110098
chr17	908634	1.9427810705	2.36174483566927
chr17	909164	2.093864182	2.36285458368573
chr17	909251	2.2972529057	2.36305444468853
chr17	909453	2.7161901923	2.36360311510738
chr17	909510	3.0233440035	2.36377544571558
chr17	909892	3.0247258141	2.36493089097656
chr17	910084	3.0276612906	2.36551220194436
chr17	910559	3.0274247929	2.36695022872099
chr17	910635	3.0243618993	2.36718008022534
chr17	910754	3.0241572504	2.36753995493814
chr17	911080	3.0237747427	2.36852570550426
chr17	911178	3.0238216342	2.36882204002441
chr17	911289	3.0234808387	2.3691576463975
chr17	911930	3.0225512965	2.37109510177855
chr17	912383	3.0686936037	2.37248521998103
chr17	912428	3.1345374087	2.37262627416442
chr17	912561	4.0308021497	2.37316237085033
chr17	913010	6.9233812963	2.37627096905237
chr17	913855	21.6435412392	2.3945597613995
chr17	913876	33.7089331052	2.39526764899471
chr17	915281	33.7089331053	2.44262870000766
chr17	917084	33.7089331053	2.50340590639651
chr17	917085	33.7089331102	2.50343961532962
chr17	917152	33.7007923642	2.50569756841802
chr17	918021	33.7007923642	2.53498355698251
chr17	919492	33.4388782534	2.58417214689326
chr17	920583	12.8934490741	2.5982388998331
chr17	923367	12.9801732752	2.63437570223126
chr17	923723	13.0632340953	2.63902621356919
chr17	923791	13.194637929	2.63992344894836
chr17	924783	13.1215802925	2.65294005659852
chr17	924986	11.7828383673	2.65533197278708
chr17	927869	8.7998879672	2.68070204979652
chr17	928427	8.1994939183	2.68527736740293
chr17	929127	8.1193074014	2.69096088258391
chr17	929918	8.1159638892	2.69738061002027
chr17	929944	4.0770920796	2.69748661441434
chr17	930497	2.0880636392	2.69864131360682
chr17	930550	1.3103068106	2.69871075986778
chr17	930682	1.2388166758	2.69887428366898
chr17	930747	1.2104787906	2.69895296479037
chr17	932262	1.2104959608	2.70078686617099
chr17	932778	1.3709072549	2.70149425431451
chr17	932993	2.7616626978	2.70208801179454
chr17	933015	4.1770962468	2.70217990791197
chr17	933025	5.551599898	2.70223542391095
chr17	933277	7.7651366305	2.70419223834183
chr17	933301	8.1126983108	2.70438694310129
chr17	933357	8.1576420018	2.70484377105339
chr17	933380	8.2739072643	2.70503407092047
chr17	933391	8.4861102827	2.70512741813358
chr17	933435	9.591223202	2.70554943195447
chr17	933476	12.5707491293	2.70606483266877
chr17	934020	12.5787147687	2.71290765350294
chr17	934557	10.2859246033	2.71843119501491
chr17	934935	8.1205148943	2.72150074964496
chr17	936141	8.1273135823	2.73130228982521
chr17	936217	8.1297021347	2.73192014718745
chr17	936338	8.1267496817	2.73290348389894
chr17	936724	8.1255071785	2.73603992966984
chr17	937565	9.2159476649	2.74379054165602
chr17	937657	11.661405368	2.74486339094988
chr17	937754	14.3327049298	2.74625366332807
chr17	943241	14.3156683015	2.8248037352984
chr17	943808	13.0495940331	2.83220285511517
chr17	944274	5.5649292705	2.83479611215522
chr17	944484	1.6961576735	2.83515230526666
chr17	944936	1.5458204179	2.83585101609555
chr17	945029	1.3860048995	2.8359799145512
chr17	946815	1.3773870023	2.83843992773731
chr17	946986	1.37286446	2.83867468755997
chr17	947302	1.3691268747	2.83910733165238
chr17	950392	1.4098976942	2.84346391552745
chr17	954017	18.405439976	2.91018363544045
chr17	957986	18.5181737227	2.98368226694585
chr17	958293	18.5181737227	2.98936734627872
chr17	959009	18.5181737227	3.00262635866417
chr17	959020	18.5181737227	3.00283005857512
chr17	959385	12.5615854776	3.00741503727445
chr17	960222	12.5605608961	3.01792822674448
chr17	960311	12.5601035284	3.01904607595851
chr17	960346	12.560029916	3.01948567700557
chr17	962259	12.674718491	3.04373241347885
chr17	964224	13.0969533321	3.06946792677643
chr17	966979	13.111830636	3.10559102017861
