Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr22	15926670	9.6470850172	2.18129870008249
chr22	16370978	1e-06	2.62560670008249
chr22	16374612	0.1709176265	2.62622781473719
chr22	16374641	0.1686080445	2.62623270437048
chr22	16374956	0.1663343705	2.62628509969719
chr22	16375126	0.1634974361	2.62631289426132
chr22	16377591	0.156429495	2.6266984929665
chr22	16377625	0.1488994629	2.62670355554824
chr22	16378022	0.1431069079	2.62676036899068
chr22	16378306	0.1371288974	2.62679931359754
chr22	16381583	0.1392390631	2.62725560000732
chr22	16382408	3.1924738134	2.62988939090337
chr22	16384600	3.8744446603	2.63838217359875
chr22	16389667	2.1524873699	2.649288827102
chr22	16390714	1.9987504029	2.65138151877383
chr22	16397311	1.6641208324	2.66235972390511
chr22	16397695	0.5042536399	2.66255335730283
chr22	16407851	0.5083611312	2.66771627295109
chr22	16408174	0.5131954798	2.66788203509106
chr22	16409399	0.515818962	2.66851391331951
chr22	16409570	0.5167148867	2.66860227156514
chr22	16409581	0.5155704318	2.66860794283989
chr22	16410090	0.5165318432	2.66887085754807
chr22	16412723	0.5213411448	2.67024354878233
chr22	16413364	0.5257647004	2.67058056395529
chr22	16413538	0.5319052866	2.67067311547516
chr22	16415438	0.5697869814	2.67175571073982
chr22	16415484	0.6026675091	2.67178343344524
chr22	16416036	0.6232498887	2.6721274673838
chr22	16416156	0.6414545526	2.67220444193011
chr22	16419408	0.7170777478	2.67453637876596
chr22	16421699	0.7717842956	2.67630453658718
chr22	16425168	0.9683617625	2.67966378354119
chr22	16430832	1.1397700357	2.68611944102331
chr22	16431086	1.2931047088	2.68644788961935
chr22	16435258	3.4800492157	2.70096665494745
chr22	16438107	2.3686044642	2.70771480906592
chr22	16457636	0.1023659615	2.70971391392785
chr22	16472237	0.139050311	2.71174418751861
chr22	16472379	0.1657732943	2.7117677273264
chr22	16476562	0.1798731562	2.71252013673873
chr22	16485919	0.2137326003	2.71452003267992
chr22	16487576	0.2231185904	2.71488974018421
chr22	16490010	0.2245622352	2.71543632466469
chr22	16492336	0.2243019332	2.71595805096131
chr22	16502716	0.2248701343	2.71829220295534
chr22	16508400	0.2245855851	2.71956874742105
chr22	16509530	0.224293197	2.71982219873366
chr22	16509636	0.2240260167	2.71984594549143
chr22	16549820	0.2246539392	2.72887343938425
chr22	16549902	0.2786655262	2.7288962899574
chr22	16551808	0.6070030743	2.73005323781702
chr22	16568935	0.8443605285	2.74451460058864
chr22	16569017	1.0712608751	2.7446024439804
chr22	16569198	1.2558781707	2.74482975792929
chr22	16573137	1.2552257061	2.74977409198562
chr22	16573830	1.5047962923	2.75081691581618
chr22	16575132	1.750157323	2.75309562065073
chr22	16576248	1.9236703048	2.75524243671089
chr22	16576707	2.1824341234	2.75624417397353
chr22	16582469	2.8259244942	2.77252715090911
chr22	16584189	3.5216768573	2.77858443510366
chr22	16585842	8.7820126371	2.79310110199279
chr22	16586614	9.0356564462	2.80007662876926
chr22	16587858	8.9638318801	2.8112276356281
chr22	16589219	8.8367412262	2.82325444043696
chr22	16590153	5.1555179762	2.82806969422673
chr22	16591593	3.4039677429	2.83297140777651
chr22	16592176	2.2180989431	2.83426455946033
chr22	16594463	2.2165153306	2.83933373002142
chr22	16599488	2.3150514862	2.85096686373957
chr22	16603719	0.7596942153	2.8541811299645
chr22	16603872	0.5035869597	2.85425817876934
chr22	16606766	0.5226090365	2.85577060932097
chr22	16606815	0.5434079102	2.85579723630857
chr22	16608749	9.8245307064	2.87479787869475
chr22	16609584	9.8245307064	2.88300136183459
chr22	16613859	0.6398794642	2.88573684654405
chr22	16615817	0.6413819925	2.88699267248536
chr22	16615974	0.6414900352	2.88709338642089
chr22	16616526	0.6450497566	2.88744945388653
chr22	16618217	0.6588489394	2.88856356744306
chr22	16619607	0.6076896623	2.88940825607365
chr22	16620021	0.4651352904	2.88960082208388
chr22	16621097	0.3998927372	2.89003110666911
chr22	16621714	0.3507484075	2.89024751843653
chr22	16622188	0.3095472552	2.8903942438355
chr22	16622827	0.2975758724	2.89058439481796
chr22	16624776	0.2957014838	2.89116071700989
chr22	16625404	0.2907673477	2.89134331890424
chr22	16626376	0.2901423325	2.89162533725143
chr22	16626440	0.220109057	2.89163942423108
chr22	16627729	0.2191700439	2.89192193441767
chr22	16628260	0.1360304804	2.89199416660276
chr22	16631390	0.1012518219	2.89231108480531
chr22	16631452	0.0675620166	2.89231527365034
chr22	16635343	0.0675620166	2.89257815745693
chr22	16640996	0.0671753236	2.89295789956124
chr22	16642588	0.0671682378	2.89306483139582
chr22	16649519	0.0672330624	2.89353082375131
chr22	16655768	0.0672413535	2.89395101496933
chr22	16658337	0.0672413535	2.89412375800647
chr22	16659133	0.0672494454	2.89417728856501
chr22	16668143	0.0708338168	2.89481550125438
chr22	16668410	0.0756381681	2.89483569664526
chr22	16671721	0.2238920369	2.89557700317944
chr22	16674094	1.1729311501	2.89836036879863
chr22	16674102	1.9419766862	2.89837590461212
chr22	16674493	2.0356151615	2.89917183014026
chr22	16680396	2.458896034	2.91368669342896
chr22	16683482	1.9654828634	2.91975217354542
chr22	16683588	1.5021667294	2.91991140321874
chr22	16683883	1.2594389362	2.92028293770492
chr22	16688632	1.1262541332	2.92563151858349
chr22	16690487	1.1172629293	2.92770404131734
chr22	16693023	1.114417685	2.9305302045665
chr22	16694398	1.1079992276	2.93205370350445
chr22	16696185	1.1046473202	2.93402770826565
chr22	16696580	1.1068277264	2.93446490521758
chr22	16696904	1.1065699156	2.93482343387023
chr22	16697016	1.1044914931	2.93494713691746
chr22	16697125	1.1074785168	2.93506785207579
chr22	16697323	1.3079756955	2.9353268312635
chr22	16697340	1.6177511847	2.93535433303364
chr22	16697442	2.3737770602	2.93559645829378
chr22	16697696	3.688967248	2.93653345597478
chr22	16699620	5.2201510904	2.94657702667271
chr22	16702213	5.2201107962	2.96011277396725
chr22	16706386	5.2201436305	2.98189643333733
chr22	16706687	5.2199044454	2.98346762457539
chr22	16706799	5.1980442479	2.98404980553115
chr22	16706829	5.176947709	2.98420511396242
chr22	16707168	5.1621749571	2.98595509127288
chr22	16708242	5.1617052225	2.99149876268185
chr22	16708304	5.1615343663	2.99181877781256
chr22	16708828	5.1615343663	2.9945234218205
chr22	16709221	5.1598049838	2.99655122517913
chr22	16709840	5.1556209654	2.99974255455671
chr22	16711253	4.9730971103	3.00676954077357
chr22	16714378	1.0984869086	3.01020231236294
chr22	16714789	0.6337675411	3.01046279082233
chr22	16714977	0.8690569741	3.01062617353346
chr22	16715410	0.2340864258	3.01072753295584
chr22	16718108	0.2338255273	3.01135839422849
chr22	16719707	0.2339092819	3.01173241517025
chr22	16721712	0.215391376	3.01216427487913
chr22	16722213	0.2056580809	3.01226730957766
chr22	16725140	0.2066776757	3.01287225513443
chr22	16725606	0.2082220685	3.01296928661836
chr22	16729428	0.2082716038	3.01376530068808
chr22	16730185	0.2094002924	3.01392381670943
chr22	16730451	0.2108525064	3.01397990347613
chr22	16730550	0.2108822547	3.01400078081935
chr22	16731083	0.2123741496	3.01411397624109
chr22	16731223	0.2150427919	3.01414408223196
chr22	16731663	0.2174862936	3.01423977620114
chr22	16732102	0.2199967542	3.01433635477623
chr22	16732408	0.2215013567	3.01440413419138
chr22	16733362	0.2253481797	3.01461911635482
chr22	16733779	0.225650447	3.01471321259122
chr22	16734842	0.2271672996	3.01495469143069
chr22	16736004	0.229051806	3.01522084962926
chr22	16736311	0.2350237609	3.01529300192386
chr22	16738360	0.2444400393	3.01579385956439
chr22	16738466	0.2532776837	3.01582070699886
chr22	16738735	0.2626807932	3.01589136813223
chr22	16739111	0.2785798809	3.01599611416745
chr22	16740605	0.3350679391	3.01649670566846
chr22	16740922	0.4040523691	3.01662479026947
chr22	16744284	0.4101061805	3.01800356724831
chr22	16744303	0.4179365173	3.01801150804214
chr22	16744429	0.4311676988	3.01806583517219
chr22	16744517	0.4559993592	3.0181059631158
chr22	16744825	1.0620070169	3.018433061277
chr22	16745013	2.0132495522	3.01881155219282
chr22	16745060	4.2082333251	3.0190093391591
chr22	16746513	4.2053897944	3.02511977053036
chr22	16746571	4.2017249043	3.02536347057481
chr22	16746710	4.2131469034	3.02594909799438
chr22	16747906	4.213387437	3.03098830936903
chr22	16749078	4.3875901039	3.03613056497081
chr22	16750243	4.8711815666	3.04180549149589
chr22	16750622	5.2695220606	3.04380264035686
chr22	16750713	5.7715046311	3.04432784727829
chr22	16750829	5.9878890909	3.04502244241284
chr22	16753607	0.8625948733	3.04741873097086
chr22	16757380	1.0879188409	3.05152344875758
chr22	16757445	1.3560625482	3.05161159282321
chr22	16758016	1.6641888977	3.0525618446838
chr22	16760569	0.8143190396	3.0546408011919
chr22	16762574	0.8143954803	3.0562736641299
chr22	16763710	0.7532206345	3.05712932277069
chr22	16763844	0.6797234459	3.05722040571244
chr22	16764419	0.6668480948	3.05760384336695
chr22	16764450	0.6523977416	3.05762406769694
chr22	16765439	0.6524627362	3.05826935334304
chr22	16773509	0.6594036514	3.06359074080984
chr22	16774406	0.6648034073	3.06418706946618
chr22	16774637	0.6722812937	3.06434236644503
chr22	16774862	0.6834666233	3.06449614643527
chr22	16775341	0.7405539471	3.06485087177593
chr22	16776308	0.8233973184	3.06564709698282
chr22	16776405	0.8235121177	3.06572697765824
chr22	16777311	0.8510640544	3.06649804169153
chr22	16777423	0.8510877894	3.06659336352394
chr22	16777907	0.8510877894	3.06700529001401
chr22	16777918	1.0064118782	3.06701636054467
chr22	16779064	0.9258994082	3.06807744126647
chr22	16779646	0.9258994082	3.06861631472204
chr22	16780136	0.6545907568	3.06893706419287
chr22	16781809	0.6258001974	3.06998402792312
chr22	16782964	0.6239232872	3.07070465931984
chr22	16783675	0.6241980449	3.07114846412976
chr22	16784014	0.6248914053	3.07136030231616
chr22	16784234	0.6240325774	3.07149758948319
chr22	16784304	0.6236646814	3.07154124601089
chr22	16785471	0.6225747503	3.07226779074449
chr22	16785735	0.620872204	3.07243170100635
chr22	16786059	0.6195122338	3.0726324229701
chr22	16786116	0.6192165695	3.07266771831456
chr22	16786569	0.6276905848	3.07295206214948
chr22	16787126	1.0380542907	3.0735302583894
chr22	16787262	1.5187328089	3.07373680605141
chr22	16788186	0.631057066	3.07431990278039
chr22	16789375	0.6326199178	3.07507208786266
chr22	16790824	0.635073651	3.07599230958295
chr22	16790952	0.6377272916	3.07607393867628
chr22	16791356	0.643428439	3.07633388376564
chr22	16792288	0.6663673154	3.07695493810359
chr22	16792578	1.317039745	3.07733687962964
chr22	16792838	40.7131028654	3.08792228637464
chr22	16793545	41.4372443086	3.11721841810082
chr22	16794504	7.500083563	3.12441099823774
chr22	16797872	0.3708294087	3.12565995168624
chr22	16799455	0.3675647861	3.12624180674264
chr22	16799932	0.367448812	3.12641707982596
chr22	16800220	0.3674059147	3.12652289272939
chr22	16800502	0.3675429032	3.1266265398281
chr22	16801041	0.3676145912	3.12682468409275
chr22	16801659	0.3681691576	3.12705221263215
chr22	16802212	0.3685955037	3.1272560459457
chr22	16802930	0.369441156	3.12752130469571
chr22	16803175	0.3705497366	3.12761208938117
chr22	16803473	0.3712900225	3.12772273380788
chr22	16803650	0.3707798206	3.12778836183612
chr22	16804159	0.3696554655	3.12797651646806
chr22	16805059	0.3696317797	3.12830918506979
chr22	16805257	0.3699083241	3.12838242691796
chr22	16805439	0.3701119117	3.12844978728589
chr22	16805822	0.3701941474	3.12859157164435
chr22	16807310	0.3706073145	3.12914303532832
chr22	16807330	0.3709958735	3.12915045524579
chr22	16807487	0.3711395341	3.12920872415264
chr22	16808098	0.3714235522	3.12943566394303
chr22	16808228	0.3725908426	3.12948410075257
chr22	16809120	0.3781021843	3.12982136790097
chr22	16809784	0.3829193849	3.13007562637254
chr22	16810653	0.3854361537	3.13041057039011
chr22	16812253	0.3845901897	3.13102591469363
chr22	16813361	1.6210530541	3.13282204147757
chr22	16814107	0.2340173412	3.1329966184141
chr22	16814813	0.2360887876	3.13316329709815
chr22	16814874	0.2459526238	3.1331783002082
chr22	16815345	0.3295271465	3.1333335074942
chr22	16815536	0.4882805455	3.13342676907839
chr22	16815810	0.3406906722	3.13352011832258
chr22	16815830	0.2187538605	3.13352449339979
chr22	16818143	0.194672033	3.13397476981212
chr22	16819430	0.1869224331	3.13421533898352
chr22	16820327	0.1805170448	3.13437726277271
chr22	16820953	0.1733806744	3.13448579907488
chr22	16822493	0.1706075744	3.13474853473946
chr22	16822579	0.1675146523	3.13476294099956
chr22	16822706	0.1660138894	3.13478402476352
chr22	16823242	0.1668526374	3.13487345777717
chr22	16823356	0.1692349007	3.13489275055585
chr22	16823997	3.2340373982	3.1369657685281
chr22	16824887	1.8292299888	3.13859378321813
chr22	16825214	0.8686987291	3.13887784770254
chr22	16825294	0.2992342198	3.13890178644012
chr22	16826852	0.3014915474	3.13937151027097
chr22	16827351	0.304554203	3.13952348281827
chr22	16828406	0.3285423931	3.13987009504299
chr22	16828472	0.3563666715	3.13989361524331
chr22	16828627	0.4188584785	3.13995853830747
chr22	16828665	0.4946264071	3.13997733411094
chr22	16828991	0.4958549424	3.14013898282216
chr22	16829598	0.7254415004	3.1405793258129
chr22	16829851	1.0937341714	3.14085604055826
chr22	16830137	1.6979447795	3.1413416527652
chr22	16831706	8.3971909118	3.15451684530582
chr22	16832398	1.0043774779	3.15521187452052
chr22	16832908	1.0042407179	3.15572403728665
chr22	16832982	1.00485865	3.15579839682675
chr22	16833261	1.0034777092	3.15607836710762
chr22	16834087	1.0027864241	3.15690666869393
chr22	16834212	1.0027864241	3.15703201699694
chr22	16834568	0.9993992605	3.15738780313368
chr22	16834613	0.9946996393	3.15743256461745
chr22	16834731	0.9885346699	3.1575492117085
chr22	16835423	0.9886148094	3.15823333315661
chr22	16835665	0.9876095948	3.15847233467855
chr22	16836172	1.0039690023	3.15898134696271
chr22	16836210	1.0343054358	3.15902065056927
chr22	16836343	1.5962775107	3.15923295547819
chr22	16836456	2.2691840647	3.1594893732775
chr22	16837260	1.0859566382	3.16036248241461
chr22	16837443	1.4315924984	3.16062446384182
chr22	16837477	1.7787812121	3.16068494240303
chr22	16837792	1.7749929756	3.16124406519034
chr22	16838266	0.9171802289	3.16167880861884
chr22	16839471	0.8502203897	3.16270332418843
chr22	16840878	0.8585022533	3.16391123685882
chr22	16842353	1.0730408888	3.1654939721698
chr22	16842963	1.0790777999	3.16615220962774
chr22	16843493	1.0758247029	3.16672239672028
chr22	16843614	0.9804776621	3.16684103451739
chr22	16844258	0.9764895871	3.16746989381148
chr22	16845291	1.0328363019	3.16853681371134
chr22	16845542	1.0332386331	3.16879615660825
chr22	16845660	1.0332819843	3.1689180838824
chr22	16845778	1.0272411098	3.16903929833336
chr22	16846024	0.929131044	3.16926786457018
chr22	16846267	0.8036845798	3.16946315992307
chr22	16846291	0.6694857042	3.16947922757997
chr22	16846705	0.5949176279	3.16972552347792
chr22	16846822	0.5217070807	3.16978656320636
chr22	16847737	0.5156053779	3.17025834212714
chr22	16848465	0.5088235658	3.17062876568304
chr22	16848711	0.502016596	3.17075226176566
chr22	16849519	0.4855136602	3.1711445568031
chr22	16850130	0.4672979958	3.17143007587854
chr22	16850766	0.4576835375	3.17172116260839
chr22	16851774	0.4246908993	3.17214925103488
chr22	16852025	0.4246496651	3.17225583810082
chr22	16853162	0.4217241026	3.17273533840548
chr22	16857244	0.437107957	3.17451961308595
chr22	16857396	0.437060895	3.17458604634199
chr22	16857556	0.4332095446	3.17465535986913
chr22	16858113	0.4253068111	3.17489225576291
chr22	16858150	0.4179167662	3.17490771868326
chr22	16858239	0.4132005971	3.1749444935364
chr22	16859187	0.4132005971	3.17533620770245
chr22	16859529	0.4126090448	3.17547731999578
chr22	16859749	0.412490412	3.17556806788642
chr22	16859908	0.4118647527	3.1756335543821
chr22	16860016	0.4116720594	3.17567801496452
chr22	16861014	0.4116204931	3.17608881221664
chr22	16861350	0.4123631431	3.17622736623272
chr22	16861590	0.4146279978	3.17632687695219
chr22	16862147	0.427525993	3.17656500893029
chr22	16864232	0.4818274151	3.17756961909077
chr22	16865494	7.9532449111	3.18760661416858
chr22	16865654	11.4550811126	3.1894394271466
chr22	16866458	10.9301713762	3.19822728493306
chr22	16866570	10.5413454933	3.19940791562831
chr22	16871207	10.8367219756	3.24965779542917
chr22	16873057	11.0284448361	3.27006041837595
chr22	16890446	4.9251396634	3.35570367198282
chr22	16891245	3.9315924607	3.35884501435892
chr22	16906755	3.5903110351	3.41453073851332
chr22	16909022	0.8712359255	3.41650583035643
chr22	16912130	0.889773758	3.41927124719629
chr22	16912349	0.9130569761	3.41947120667406
chr22	16912561	0.9389400796	3.41967026197093
chr22	16912986	0.9571089637	3.4200770332805
chr22	16914099	1.5194875604	3.42176822293523
chr22	16914544	2.6195020194	3.42293390133386
chr22	16914720	3.0521268522	3.42347107565985
chr22	16914834	3.0740560186	3.42382151804597
chr22	16915084	3.8303966949	3.42477911721969
chr22	16915569	3.8970940232	3.42666920782095
chr22	16915575	3.8981686467	3.42669259683283
chr22	16915722	3.8982616024	3.42726564128838
chr22	16915723	3.9423465403	3.42726958363492
chr22	16916076	3.2005256547	3.42839936919103
chr22	16916985	2.6477603745	3.43080618337145
chr22	16917618	2.6231375458	3.43246662943794
chr22	16917910	2.6117264156	3.4332292535513
chr22	16917922	2.6061298908	3.43326052710999
chr22	16918321	2.5532515874	3.43427927449337
chr22	16918698	1.1869835268	3.43472676728297
chr22	16920944	1.099789195	3.43719689381494
chr22	16921432	1.0998500275	3.43773362062836
chr22	16921569	1.1077182834	3.43788537803319
chr22	16923046	1.1153405737	3.43953273606054
chr22	16924021	1.1180585153	3.44062284311296
chr22	16924283	1.1161234368	3.4409152674534
chr22	16924440	1.1143954558	3.44109022753996
chr22	16924808	1.1179381081	3.44150162876374
chr22	16925175	1.1204334671	3.44191282784617
chr22	16926459	1.1428755277	3.44338028002373
chr22	16926676	1.155873963	3.4436311046737
chr22	16927226	1.0909680248	3.44423113708734
chr22	16927969	1.0000215261	3.44497415308124
chr22	16929007	0.9864190707	3.44599805607662
chr22	16929067	0.9731867645	3.44605644728249
chr22	16929238	0.9633148713	3.44622117412548
chr22	16929483	0.954490203	3.44645502422521
chr22	16929900	0.9458080989	3.44684942620246
chr22	16931009	0.9452851365	3.44789774741883
chr22	16931278	14.001678251	3.45166419886835
chr22	16931326	60.1214482669	3.45455002838516
chr22	16931792	60.1214482668	3.48256662327749
chr22	16931916	60.1214482668	3.49002168286257
chr22	16932664	50.973888819	3.52815015169918
chr22	16932705	2.33542936	3.52824590430294
chr22	16933213	2.2169149001	3.52937209707219
chr22	16933272	2.2164878153	3.52950286985329
chr22	16933495	2.2149327945	3.52999679986646
chr22	16933750	2.1963097605	3.53055685885539
chr22	16934002	2.1944985883	3.53110987249964
chr22	16934600	2.1944985883	3.53242218265545
chr22	16934682	1.7518000839	3.53256583026233
chr22	16935066	1.2604311318	3.53304983581694
chr22	16935329	0.5761527691	3.53320136399521
chr22	16936852	0.1211220446	3.53338583286914
chr22	16941099	0.1205328877	3.5338977360432
chr22	16945511	0.1237178045	3.53444357899665
chr22	16945527	0.1254088581	3.53444558553838
chr22	16946147	0.2151746784	3.53457899383899
chr22	16946774	1.5739582374	3.53556586565384
chr22	16947190	2.2635476164	3.53650750146226
chr22	16947233	2.8662582928	3.53663075056885
chr22	16947925	3.5494070873	3.53908694027326
chr22	16948092	3.5475814566	3.53967938637651
chr22	16948494	3.1503804342	3.54094583931106
chr22	16948544	2.3651985646	3.54106409923929
chr22	16949003	1.5060289228	3.54175536651486
chr22	16949150	0.4941145337	3.54182800135131
chr22	16950041	0.4828132795	3.54225818798335
chr22	16951592	0.4828964577	3.54300716038924
chr22	16952320	0.4830828649	3.54335884471489
chr22	16952331	0.4837687164	3.54336416617077
chr22	16952998	0.4841314704	3.54368708186153
chr22	16953194	0.4841870472	3.54378198252278
chr22	16953363	0.4849701635	3.54386394248041
chr22	16953631	0.4862867289	3.54399426732376
chr22	16954034	0.4858026942	3.54419004580952
chr22	16954144	0.4869654797	3.54424361201229
chr22	16955737	0.4863727899	3.5450184038666
chr22	16955872	0.4804101578	3.5450832592379
chr22	16955956	0.4720199848	3.54512290891662
chr22	16956420	0.4492222984	3.54533134806308
chr22	16956593	0.4265249344	3.54540513687673
chr22	16956610	0.4027340612	3.54541198335577
chr22	16956727	0.4013501092	3.54545894131855
chr22	16956791	0.3739596764	3.54548287473784
chr22	16957847	0.3575608841	3.54586045903145
chr22	16958092	0.3571454705	3.54594795967173
chr22	16960063	0.5511111066	3.54703419966283
chr22	16960413	0.6519637295	3.54726238696816
chr22	16960559	1.1752553978	3.54743397425624
chr22	16960634	1.6350574197	3.54755660356272
chr22	16960635	1.7529915803	3.5475583565543
chr22	16961264	1.7973146494	3.54868886746878
chr22	16961316	1.822250786	3.54878362450965
chr22	16961333	1.8497650988	3.54881507051633
chr22	16961849	1.8286723204	3.54975866543366
chr22	16962097	1.2314270764	3.5500640593486
chr22	16962241	0.9133234103	3.55019557791969
chr22	16962289	0.8065498608	3.55023429231301
chr22	16962348	0.6392704386	3.55027200926889
chr22	16962373	0.4768802936	3.55028393127623
chr22	16962491	0.3192623857	3.55032160423774
chr22	16964612	0.3154527456	3.55099067951116
chr22	16964820	0.3151129377	3.5510562230022
chr22	16965267	0.3135942628	3.55119639963767
chr22	16965935	0.3100047797	3.55140348283051
chr22	16966024	0.3067626101	3.55143078470281
chr22	16966101	0.3015730425	3.55145400582708
chr22	16967253	0.3011847031	3.55180097060505
chr22	16967514	0.3011891512	3.55187958097351
chr22	16968225	0.3016908822	3.55209408319075
chr22	16969625	0.3747434525	3.55261872402425
chr22	16969648	0.3747255435	3.55262734271175
chr22	16970295	0.3888759011	3.55287894541976
chr22	16970820	0.3804700471	3.55307869219449
chr22	16970964	0.3749846614	3.55313268998573
chr22	16971076	0.3751702996	3.55317470905929
chr22	16972035	0.3261778349	3.55348751360296
chr22	16972076	0.2794974173	3.55349897299707
chr22	16973596	0.2790912992	3.55392319177186
chr22	16973805	0.2743926409	3.55398053983381
chr22	16974055	0.2705254185	3.55404817118843
chr22	16974501	0.2700822033	3.5541686278511
chr22	16981295	0.3265063322	3.55638691187207
chr22	16984218	0.2646211007	3.55716039934942
chr22	16984285	0.2060888466	3.55717420730214
chr22	16985359	0.1915142419	3.55737989359794
chr22	16985601	0.180413465	3.55742355365647
chr22	16985893	0.1803809829	3.55747622490347
chr22	16986028	0.1804310916	3.55750058310083
chr22	16986183	0.1743789446	3.55752761183724
chr22	16986521	0.1683095091	3.55758450045132
chr22	16986584	0.1628751484	3.55759476158567
chr22	16986794	0.1571284754	3.5576277585655
chr22	16986933	0.1572157826	3.55764961155928
chr22	16988136	0.1560106328	3.55783729235054
chr22	16988420	0.1550013125	3.55788131272329
chr22	16988668	0.154236367	3.55791956334231
chr22	16989889	0.1543613473	3.55810803854736
chr22	16990464	0.1547725738	3.55819703277729
chr22	16990479	0.155060778	3.55819935868896
chr22	16991142	0.1547589466	3.55830196387056
chr22	16991181	0.1547155559	3.55830799777724
chr22	16991349	0.1547155559	3.55833398999063
chr22	16993799	0.154684122	3.55871296608953
chr22	16993922	0.154684122	3.55873199223654
chr22	16994124	0.1551905642	3.55876334073051
chr22	16994301	0.1551905642	3.55879080946037
chr22	16994764	0.1546939489	3.55886243275871
chr22	16995031	0.1538981843	3.55890352357392
chr22	16995174	0.1537820202	3.55892551440281
chr22	17007305	0.2825784767	3.56235347390365
chr22	17007540	0.5961865316	3.56249357773858
chr22	17007779	2.4324157417	3.56307492510085
chr22	17007837	5.9878982991	3.5634222232022
chr22	17008410	44.9681782312	3.58918898932868
chr22	17008656	45.1347525493	3.60029213845581
chr22	17008687	45.2762810916	3.60169570316965
chr22	17009000	45.2773421057	3.61586751124873
chr22	17010042	4.606459904	3.6206674424687
chr22	17010694	4.6052378725	3.62367005756157
chr22	17011313	5.0202209333	3.62677757431928
chr22	17011562	27.7533913875	3.63368816877477
chr22	17011643	27.7436777501	3.63593540667253
chr22	17012292	41.6373204543	3.66295802764737
chr22	17012403	41.6433785495	3.66758044266636
chr22	17012541	41.6433785496	3.6733272289062
chr22	17012630	41.6383711963	3.67703304394267
chr22	17012818	32.3924204714	3.6831228189913
chr22	17012830	26.3842201575	3.68343942963319
chr22	17012902	26.3051745022	3.68533340219735
chr22	17013211	26.1922007413	3.69342679222641
chr22	17013657	2.066762094	3.69434856812034
chr22	17014255	2.0354240807	3.6955657517206
chr22	17019000	1.090441839	3.70073989824665
chr22	17019146	0.5807886934	3.70082469339589
chr22	17019527	0.5153539544	3.70102104325251
chr22	17021090	0.5176385293	3.70183011227381
chr22	17021301	0.5232887107	3.70194052619177
chr22	17023157	0.6051620147	3.70306370689105
chr22	17024055	0.7057151779	3.7036974391208
chr22	17032813	0.6697230465	3.70956287356205
chr22	17033482	0.6551522086	3.71000117038961
chr22	17036408	0.5932460822	3.71173700842612
chr22	17038689	0.4210255351	3.71269736767169
chr22	17039960	0.4058551313	3.71321320954357
