Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr21	10605542	0.4965798052	0.591117514946441
chr21	10605734	0.4976528486	0.591213064293372
chr21	10646524	0.6231151531	0.616629931388321
chr21	12983047	4.28e-07	1.61662993138832
chr21	12988569	0	1.61662993138832
chr21	12990722	1.2236529551	1.61926445620065
chr21	13005105	1.4718452975	1.64043400711459
chr21	13008053	1.407928535	1.64458458043577
chr21	13008350	1.4171676732	1.64500547923471
chr21	13010184	1.3450652129	1.64747232883517
chr21	13036261	1.3405295048	1.68242931673184
chr21	13042551	1.3345045052	1.69082335006955
chr21	13051832	1.3397513087	1.7032575819656
chr21	13053221	1.3400342497	1.70511888953843
chr21	13054700	1.3441553806	1.70710689534634
chr21	13073695	1.3456696273	1.7326678899169
chr21	13099938	0	1.7326678899169
chr21	13110005	0	1.7326678899169
chr21	13213132	1.2551712766	1.86210993815883
chr21	13222943	1.1832026919	1.87371833976906
chr21	13224688	1.122447605	1.87567701083978
chr21	13227809	1.1222254495	1.87917947646767
chr21	13234719	0.1393858432	1.88014263264419
chr21	13240712	0.1394343512	1.88097826271093
chr21	13240882	0.1396603996	1.88100200497886
chr21	13241380	0.1394460312	1.8810714491024
chr21	13241672	0.1397909052	1.88111226804671
chr21	13255384	0.0406859794	1.88167015419625
chr21	13258267	0.0206876501	1.88172979669149
chr21	13258634	0.0062470859	1.88173208937201
chr21	13261103	0.0042348751	1.88174254527863
chr21	13264585	0.0041237754	1.88175690426458
chr21	13266595	0.0041039064	1.88176515311644
chr21	13268079	0.0041039064	1.88177124331354
chr21	13274232	0.0043363016	1.88179792457728
chr21	13275529	0.005646603	1.88180524822137
chr21	13275836	0.0072501467	1.88180747401641
chr21	13277477	0.0102834351	1.88182434913341
chr21	13280587	0.0133880575	1.88186598599223
chr21	13283230	0.335517981	1.88275276001602
chr21	13284448	0.0409404974	1.88280262554185
chr21	13286509	0.0410368562	1.88288720250248
chr21	13289671	0.2925135508	1.88381213035011
chr21	13292630	0.3670083658	1.88489810810451
chr21	13293652	0.1419978671	1.88504322992469
chr21	13293843	0.0759816547	1.88505774242073
chr21	13294763	0.0718387143	1.88512383403789
chr21	13297610	0.0718057776	1.88532826508672
chr21	13297803	0.0717193228	1.88534210691602
chr21	13297868	0.0715248722	1.88534675603271
chr21	13298852	0.0714969717	1.88541710905286
chr21	13301529	0.0714482156	1.88560837592603
chr21	13304980	0.0711558973	1.88585393492761
chr21	13305033	0.0707306726	1.88585768365326
chr21	13308956	0.069796723	1.88613149619759
chr21	13313275	0.0779244297	1.88646805180946
chr21	13313842	0.0777570235	1.88651214004178
chr21	13314336	0.0775237434	1.88655043677102
chr21	13315250	0.1793209794	1.8867143361462
chr21	13316504	0.2667280319	1.8870488130982
chr21	13319046	0.2650440356	1.88772255503669
chr21	13319991	0.2692888164	1.88797703296819
chr21	13320912	0.3995207573	1.88834499158566
chr21	13321060	0.5511494323	1.88842656170164
chr21	13339843	0.5557826947	1.89886582805619
chr21	13342566	0.5191663094	1.90027951791669
chr21	13342905	0.4818273277	1.90044285738078
chr21	13345210	0.3620114706	1.90127729382051
chr21	13350635	0.3968425042	1.9034301644058
chr21	13353062	0.2352191621	1.90400104131222
chr21	13362765	0.1674879154	1.90562617655534
chr21	13363169	0.1512602739	1.905687285706
chr21	13364137	0.1055456482	1.90578945389345
chr21	13367143	0.1054175434	1.90610633902892
chr21	13370521	0.104898572	1.90646068640513
chr21	13370996	0.1046665348	1.90651040300916
chr21	13372587	0.1044582185	1.90667659603479
chr21	13377078	0.1043652752	1.90714530048572
chr21	13377546	0.1043864934	1.90719415336463
chr21	13382924	0.1043953888	1.9077555917656
chr21	13384040	0.1118058478	1.90788036709174
chr21	13384355	0.1118058478	1.9079155859338
chr21	13384652	0.1072417846	1.90794743674382
chr21	13384722	0.1045493316	1.90795475519704
chr21	13386583	0.104533758	1.90814929252067
chr21	13387882	0.1047334346	1.90828534125222
chr21	13394104	0.1158650809	1.90900625378558
chr21	13394880	0.1270431199	1.90910483924662
chr21	13396022	0.1362437308	1.90926042958719
chr21	13396725	0.137681187	1.90935721946166
chr21	13397141	0.1408079029	1.90941579554926
chr21	13398856	0.1449962996	1.90966446420307
chr21	13399490	0.15938473	1.90976551412189
chr21	13400911	0.1507900771	1.90997978682145
chr21	13401195	0.1424157624	1.91002023289798
chr21	13403408	0.1418057136	1.91033404894217
chr21	13407058	0.1418008486	1.91085162203956
chr21	13408015	0.1417724437	1.91098729826819
chr21	13409611	0.1419682066	1.91121387952592
chr21	13411277	0.1422496691	1.91145086747464
chr21	13411964	0.1425441785	1.91154879532527
chr21	13413297	0.1425249345	1.91173878106296
chr21	13413478	0.143103134	1.91176468273021
chr21	13414091	0.1433889208	1.91185258013866
chr21	13418100	0.143408369	1.91242750428998
chr21	13418412	0.1433577597	1.91247223191101
chr21	13421184	0.1433268417	1.9128695339162
chr21	13423154	0.1433337954	1.91315190149314
chr21	13423802	0.1434090972	1.91324483058812
chr21	13424314	0.1436153305	1.91331836163734
chr21	13425696	0.1437423374	1.91351701354763
chr21	13425916	0.1438670967	1.9135486643089
chr21	13428532	0.1449083535	1.91392774456166
chr21	13428821	0.145997742	1.9139699379091
chr21	13430429	0.1492866157	1.91420999078714
chr21	13430807	0.1471292539	1.91426560564512
chr21	13434815	0.1494674672	1.91486467125365
chr21	13436572	0.1441837257	1.91511800205971
chr21	13437721	0.1410824808	1.91528010583015
chr21	13440234	0.1844064575	1.91574351925784
chr21	13440669	0.2035769283	1.91583207522166
chr21	13441052	0.1568262644	1.91589213968092
chr21	13441328	0.1142071105	1.91592366084342
chr21	13443583	0.1126837081	1.91617776260518
chr21	13445465	0.1074657934	1.91638001322836
chr21	13447387	0.1039041399	1.91657971698525
chr21	13448087	0.1032057347	1.91665196099954
chr21	13448681	0.10028353	1.91671152941636
chr21	13452182	0.0957700564	1.91704682038382
chr21	13452291	0.0913690997	1.91705677961568
chr21	13453268	0.0911714596	1.91714585413171
chr21	13455377	0.0911967257	1.91733818802621
chr21	13457716	1.5006103897	1.92084811572772
chr21	13459039	1.5236271135	1.92286387439888
chr21	13459286	3.1245996952	1.9236356505236
chr21	13462951	7.3686202378	1.95064164369514
chr21	13464068	5.7954445987	1.95711515531188
chr21	13464977	1.5493472474	1.95852351195977
chr21	13472403	1.1797588296	1.96728440102838
chr21	13474973	1.1539093755	1.97024994812341
chr21	13475280	0.7023131069	1.97046555824723
chr21	13477189	0.7022650127	1.97180618215648
chr21	13477307	0.3016966731	1.9718417823639
chr21	13482698	0.3015112418	1.97346722946845
chr21	13488851	0.3010534712	1.97531961147674
chr21	13497301	0.304433141	1.97789207151819
chr21	13498350	0.3114411445	1.97821877327877
chr21	13503956	0.3561101572	1.98021512682003
chr21	13507682	0.537946547	1.98221951565416
chr21	13514351	0.709761868	1.98695291755185
chr21	13514493	0.7937416353	1.98706562886406
chr21	13519578	0.3772904272	1.98898415068637
chr21	13527249	0.3774646727	1.99187968219065
chr21	13527267	0.3748150617	1.99188642886176
chr21	13529599	0.3937298361	1.99280460683955
chr21	13529780	0.3721639446	1.99287196851352
chr21	13530378	0.3675914577	1.99309178820523
chr21	13535268	0.3701617335	1.99490187908204
chr21	13539380	0.3907694208	1.99650872294037
chr21	13542314	0.835810908	1.99896099214444
chr21	13542485	0.9384211235	1.99912146215656
chr21	13543734	0.1454354381	1.99930311101875
chr21	13547816	0.1453861314	1.99989657720712
chr21	13552614	0.1389497607	2.00056325815896
chr21	13556034	0.1376143644	2.00103389928521
chr21	13559721	0.1373220847	2.0015402058115
chr21	13562613	0.1373261668	2.00193735308588
chr21	13568685	0.1375324268	2.00277244998141
chr21	13568824	0.1377377571	2.00279159552965
chr21	13570038	0.138097293	2.00295924564335
chr21	13571018	0.1385155781	2.00309499090989
chr21	13572794	0.139587879	2.00334289898299
chr21	13574849	0.1413522428	2.00363337784195
chr21	13580005	0.1435215181	2.00437337478927
chr21	13585652	0.3201580372	2.00618130722534
chr21	13585778	0.5168603997	2.0062464316357
chr21	13588275	0.1791677381	2.00669381347774
chr21	13589600	0.1792009855	2.00693125478353
chr21	13597606	0.144967018	2.00809186072963
chr21	13600688	0.1447032755	2.00853783622472
chr21	13601544	0.1455458181	2.00866242344502
chr21	13601581	0.1467038324	2.00866785148682
chr21	13604165	0.1468255173	2.00904724862353
chr21	13604687	0.1435034415	2.00912215741999
chr21	13605124	0.107610811	2.0091691833444
chr21	13613111	0.0939760451	2.00991977001661
chr21	13626194	0.0938395445	2.0111474727773
chr21	13632830	0.0938416902	2.01177020623347
chr21	13639384	0.0938799252	2.01238549526323
chr21	13648940	0.0939148111	2.0132829451981
chr21	13656909	0.094161528	2.01403331841474
chr21	13661508	0.0947311179	2.01446898682596
chr21	13663984	0.0969548599	2.01470904705907
chr21	13664098	0.099064853	2.01472034045231
chr21	13667897	0.1036451698	2.01511408845238
chr21	13674598	0.226733141	2.01663342723022
chr21	13675314	0.324892368	2.01686605016571
chr21	13680491	5.3207627685	2.04441163901824
chr21	13681463	5.3510823184	2.04961289103172
chr21	13681598	5.368231133	2.05033760223468
chr21	13681655	5.3776640886	2.05064412908773
chr21	13683163	0.5979104748	2.05154577808373
chr21	13688983	0.580543279	2.05492453996751
chr21	13690648	0.5661377412	2.05586715930661
chr21	13692641	0.5588433961	2.05698093419504
chr21	13703328	0.5586463028	2.06295118723306
chr21	13704932	0.5587484677	2.06384741977525
chr21	13710296	0.8552516402	2.06843498957328
chr21	13710595	0.8530484261	2.06869005105269
chr21	13714959	6.7570793814	2.09817794547312
chr21	13715808	9.0527713845	2.10586374837856
chr21	13733164	0.9190027192	2.12181395957299
chr21	13737637	0.9326646658	2.12598576862312
chr21	13738504	0.8533462182	2.12672561979429
chr21	13741066	0.8454187988	2.12889158275682
chr21	13744391	0.8328967079	2.13166096431059
chr21	13747554	0.8318062976	2.1342919676299
chr21	13753572	0.8420999896	2.13935972536731
chr21	13757057	0.8486761315	2.14231736168559
chr21	13759097	0.8488238158	2.14404896226982
chr21	13762048	0.8496495823	2.14655627818719
chr21	13763522	0.8519463854	2.14781204715927
chr21	13763605	0.8520107149	2.14788276404861
chr21	13765257	0.8557086927	2.14929639480895
chr21	13766169	0.8645591488	2.15008487275266
chr21	13766936	0.9092089169	2.15078223599192
chr21	13768800	0.9112192468	2.15248074866795
chr21	13769631	0.9532602357	2.15327290792382
chr21	13771299	1.0922594387	2.15509479666757
chr21	13772989	1.2782707266	2.15725507419553
chr21	13773682	1.1729052141	2.1580678975089
chr21	13775809	1.5078426861	2.16127507890223
chr21	13776312	1.4688326111	2.16201390170562
chr21	13779325	1.3193428992	2.16598908186091
chr21	13780077	1.3089784201	2.16697343363282
chr21	13780201	1.3072485078	2.16713553244779
chr21	13780576	1.3083146253	2.16762615043228
chr21	13780602	1.31375447	2.1676603080485
chr21	13780720	1.3165599111	2.16781566211801
chr21	13781203	1.3269612059	2.16845658438046
chr21	13781671	1.5673891247	2.16919012249082
chr21	13781837	3.1818201652	2.16971830463825
chr21	13781870	3.1810801991	2.16982328028482
chr21	13793448	2.052443705	2.19358647350131
chr21	13793970	0.7783711577	2.19399278324563
chr21	13794483	0.5578649344	2.19427896795697
chr21	13795569	0.5562331504	2.19488303715831
chr21	13797246	0.560967197	2.19582377914768
chr21	13797634	0.5641457205	2.19604266768723
chr21	13797664	0.5671194527	2.19605968127081
chr21	13797858	0.5658512578	2.19616945641482
chr21	13798314	0.5665203673	2.19642778970231
chr21	13798512	0.5668625574	2.19654002848868
chr21	13799325	0.5670268641	2.19700102132919
chr21	13801525	0.5700556465	2.19825514375149
chr21	13802090	0.5717663003	2.19857819171116
chr21	13803099	0.5718193816	2.1991551574672
chr21	13804567	0.5721123371	2.19999501837806
chr21	13807155	0.5719296899	2.20147517241552
chr21	13808518	0.5711084917	2.20225359328971
chr21	13808921	6.42282976	2.20484199368299
chr21	13808997	8.4259719158	2.20548236754859
chr21	13812420	16.714431685	2.26269586720635
chr21	13813849	13.4051363436	2.28185180704135
chr21	13813956	8.6830013888	2.28278088818995
chr21	13816081	0.2408088308	2.2832926069554
chr21	13824326	0.2412873636	2.28528202126828
chr21	13826925	0.4341647235	2.28641041538465
chr21	13827209	1.1670744998	2.2867418645426
chr21	13827283	2.7215670743	2.2869432605061
chr21	13827490	6.9882475504	2.28838982774904
chr21	13827562	9.0970626975	2.28904481626326
chr21	13828759	9.0483997484	2.2998757507621
chr21	13828911	3.9021456086	2.3004688768946
chr21	13830949	2.851499297	2.30628023246189
chr21	13831480	0.8565288063	2.30673504925804
chr21	13831966	0.8020896563	2.307124864831
chr21	13832228	0.7890725154	2.30733160183003
chr21	13833696	0.7945375832	2.30849798300217
chr21	13834363	0.809818531	2.30903813196235
chr21	13835484	0.8845700244	2.3100297349597
chr21	13835539	0.9687950304	2.31008301868637
chr21	13835732	1.0470242627	2.31028509436907
chr21	13836460	1.0506974413	2.31105000210634
chr21	13837028	1.0748227957	2.3116605014543
chr21	13839951	1.1320275184	2.31496941789058
chr21	13841875	1.2811002504	2.31743425477235
chr21	13841993	1.4226874697	2.31760213189377
chr21	13842387	1.5624848644	2.31821775093035
chr21	13843493	1.6160845232	2.32000514041301
chr21	13843789	1.6648645254	2.32049794031252
chr21	13846415	1.6648645254	2.32486987455623
chr21	13846585	1.8472452375	2.3251839062466
chr21	13856032	1.8473356025	2.34263568568342
chr21	13865800	1.8472958194	2.36068007124732
chr21	13869031	1.8473055629	2.36664871552105
chr21	13869041	1.847228801	2.36666718780906
chr21	13872573	1.8472451733	2.37319165776116
chr21	13885824	1.5104450187	2.39320656470395
chr21	13887992	1.4414528661	2.39633163451766
chr21	13893403	1.4391430865	2.40411883775871
chr21	13894619	1.4404253104	2.40587039493615
chr21	13897108	1.4693416857	2.40952758639186
chr21	13897762	1.5359436714	2.41053209355296
chr21	13899164	1.6896264848	2.41290094988465
chr21	13900137	1.6893939528	2.41454473020072
chr21	13901900	1.6894532643	2.41752323630568
chr21	13902170	2.2511746708	2.4181310534668
chr21	13903660	2.5267880513	2.42189596766323
chr21	13906486	3.1742369757	2.43086636135656
chr21	13906949	3.2049004414	2.43235023026093
chr21	13916320	2.5123606976	2.45589356235814
chr21	13916952	2.3091986326	2.45735297589394
chr21	13917037	2.0012046747	2.45752307829129
chr21	13917704	0.635604763	2.45794702666821
chr21	13920507	0.5009653095	2.45935123243074
chr21	13922145	0.4968526943	2.46016507714401
chr21	13930012	0.458836191	2.4637747414586
chr21	13937085	0.4586152841	2.46701852736304
chr21	13937396	0.4582777573	2.46716105174556
chr21	13941654	0.4590124093	2.46911552658436
chr21	13944540	0.4603048231	2.47044396630383
chr21	13947488	0.4613750303	2.47180409989315
chr21	13950515	1.0138285495	2.47487295891249
chr21	13956012	1.1501876231	2.48119554027667
chr21	13958155	1.1508091994	2.48366172439098
chr21	13959104	1.226130633	2.4848253223617
chr21	13959157	1.3013686402	2.48489429489963
chr21	13959704	1.3015182344	2.48560622537384
chr21	13959712	1.3020648575	2.4856166418927
chr21	13960707	1.3030927165	2.48691321914562
chr21	13961259	1.3030961975	2.48763252824664
chr21	13961379	1.3031945074	2.48778891158753
chr21	13963940	1.3030085811	2.49112591656373
chr21	13964098	1.2981990977	2.49133103202116
chr21	13964132	1.2936710494	2.49137501683684
chr21	13964466	1.2915401397	2.4918063912435
chr21	13967777	1.3028809179	2.49612022996267
chr21	13968562	2.6619696229	2.49820987611664
chr21	13968910	5.0338312642	2.49996164939658
chr21	13969206	5.8528625122	2.5016940967002
chr21	13974672	5.8578465925	2.5337130861748
chr21	13980560	1.0164135023	2.53969772887634
chr21	13986583	0.2040961341	2.54092699989203
chr21	13996028	0.2042193945	2.54285585207308
chr21	13998542	0.2073761765	2.5433771957808
chr21	14000686	0.2093198006	2.54382597743329
chr21	14000757	0.2113254921	2.54384098154323
chr21	14001720	0.2816027769	2.54411216501738
chr21	14003186	0.7654969935	2.54523438360985
chr21	14006460	0.9864065839	2.54846387876554
chr21	14008197	1.1330779961	2.55043203524477
chr21	14008456	1.3633812753	2.55078515099507
chr21	14009146	2.4455675606	2.55247259261188
chr21	14009552	2.4225893697	2.55345616389598
chr21	14009586	2.4075380941	2.55353802019118
chr21	14011098	2.4115398687	2.55718426847265
chr21	14012214	2.4226899546	2.55988799046198
chr21	14013702	2.4660071966	2.56355740917053
chr21	14014161	2.4786636891	2.56469511580382
chr21	14017400	2.0232738501	2.5712484998043
chr21	14018524	0.6081694413	2.57193208225632
chr21	14021644	0.2354332543	2.57266663400973
chr21	14022866	0.2200784289	2.57293556984985
chr21	14028297	0.201587883	2.57403039364242
chr21	14030557	0.1992830075	2.57448077323937
chr21	14034348	0.1993541167	2.57523652469578
chr21	14035713	0.1993880487	2.57550868938226
chr21	14037079	0.1996343989	2.57578138997116
chr21	14038059	0.2002233857	2.57597760888914
chr21	14038738	0.2026445191	2.57611520451761
chr21	14039175	0.2073986518	2.57620583772845
chr21	14040078	0.2268568605	2.57641068947348
chr21	14040510	0.2269268748	2.57650872188339
chr21	14040570	0.2229793542	2.57652210064464
chr21	14044006	0.1354513099	2.57698751134545
chr21	14045474	0.0974626823	2.57713058656307
chr21	14048411	0.0755634444	2.57735251639927
chr21	14051307	0.0516781334	2.5775021762736
chr21	14052047	0.0410861706	2.57753258003984
chr21	14052543	0.040843251	2.57755283829234
chr21	14064154	0.0938750067	2.57864282099513
chr21	14064420	0.1494702089	2.5786825800707
chr21	14070026	0.314132861	2.58044360888947
chr21	14071614	0.4084401888	2.58109221190928
chr21	14073147	0.4058172806	2.58171432980044
chr21	14074130	0.4028776382	2.58211035851879
chr21	14074891	0.398690348	2.58241376187362
chr21	14075661	0.398522371	2.58272062409929
chr21	14076239	2.7216213383	2.58429372123283
chr21	14076278	20.9591259318	2.58511112714417
chr21	14076419	22.5777235928	2.58829458617075
chr21	14076683	22.5777235927	2.59425510519922
chr21	14076962	22.5777235927	2.60055429008158
chr21	14080030	22.5777235927	2.66982274606399
chr21	14080324	21.3570696154	2.67610172453091
chr21	14080654	20.7935849107	2.68296360755144
chr21	14082282	0.1390890482	2.68319004452191
chr21	14084307	0.1390944194	2.6834717107212
chr21	14086358	0.1387923286	2.68375637378716
chr21	14086964	0.1386360607	2.68384038723994
chr21	14087115	0.1384207654	2.68386128877552
chr21	14090183	0.1384565251	2.68428607339452
chr21	14091635	0.1385170575	2.68448720016201
chr21	14097207	0.4452225873	2.68696798041845
chr21	14099727	0.8592830992	2.68913337382843
chr21	14100162	1.0348475209	2.68958353250002
chr21	14100619	1.016375355	2.69004801603726
chr21	14100642	0.9905804174	2.69007079938686
chr21	14101625	0.7799796094	2.6908375193429
chr21	14101832	0.6048782387	2.69096272913831
chr21	14101854	0.4417704568	2.69097244808836
chr21	14102366	0.4187322149	2.69118683898239
chr21	14102670	0.403563457	2.69130952227332
chr21	14102828	0.396593254	2.69137218400745
chr21	14103023	0.3970455934	2.69144960789817
chr21	14103194	0.3968518032	2.69151746955651
chr21	14104569	0.4547369751	2.69214273289728
chr21	14107216	0.1988749575	2.69266915490978
chr21	14109044	0.19081967	2.69301797326654
chr21	14110284	0.1903938931	2.69325406169398
chr21	14110397	0.1900007232	2.6932755317757
chr21	14111690	0.1899864376	2.69352118423952
chr21	14115660	1.6898681759	2.70022996089784
chr21	14117445	1.1329499826	2.70225227661679
chr21	14117522	0.735477817	2.7023089084087
chr21	14118706	0.2504565004	2.70260544890518
chr21	14118929	0.146072936	2.7026380231699
chr21	14118973	0.09636456	2.70264226321054
chr21	14119239	0.0953876991	2.7026676363385
chr21	14119452	0.1008418161	2.70268911564533
chr21	14119497	0.1116111382	2.70269413814655
chr21	14119550	0.1233309859	2.7027006746888
chr21	14119862	0.1380702814	2.7027437526166
chr21	14121040	0.1095822627	2.70287284052206
chr21	14121229	0.093442254	2.70289050110806
chr21	14122133	0.0921029572	2.70297376218137
chr21	14122300	0.0916658354	2.70298907037588
chr21	14122331	0.0921139723	2.70299192590902
chr21	14122460	0.0921139719	2.7030038086114
chr21	14122634	0.0903835558	2.70301953535011
chr21	14122679	0.0903835558	2.70302360261012
chr21	14125076	0.0920648759	2.70324428211766
chr21	14125585	0.617751315	2.70355871753699
chr21	14127289	0.5967706836	2.70457561478185
chr21	14127358	0.5801749359	2.70461564685243
chr21	14127475	0.1593878725	2.70463429523351
chr21	14127829	0.1283414442	2.70467972810476
chr21	14128050	0.114346039	2.70470499857938
chr21	14128081	0.1063633506	2.70470829584325
chr21	14128105	0.098244965	2.70471065372241
chr21	14128233	0.0922767542	2.70472246514695
chr21	14128251	0.0853876356	2.70472400212439
chr21	14128280	0.0792173503	2.70472629942755
chr21	14128964	0.0782493552	2.7047798219865
chr21	14129201	0.0774435008	2.70479817609619
chr21	14130371	0.0774035925	2.70488873829942
chr21	14131685	0.0774035925	2.70499044661996
chr21	14134725	0.0774035925	2.70522575354116
chr21	14135278	0.0774230227	2.70526856847272
chr21	14135648	0.0775111004	2.70529724757986
chr21	14138544	0.7440967811	2.70745215185793
chr21	14138714	0.9468442987	2.70761311538871
chr21	14140677	0.9210970281	2.70942122885487
chr21	14141692	0.886376634	2.71032090113838
chr21	14143522	0.8663008437	2.71190623168235
chr21	14144009	0.8481231468	2.71231926765484
chr21	14144627	0.7493840898	2.71278238702234
chr21	14145782	0.7087950978	2.7136010453603
chr21	14146031	0.630112066	2.71375794326473
chr21	14147944	0.4430029577	2.71460540792281
chr21	14149317	0.3399031358	2.71507209492826
chr21	14151450	0.3287840269	2.71577339125764
chr21	14153769	1.2367117155	2.71864132572589
chr21	14155296	2.2105878236	2.72201689333252
chr21	14159522	1.8220128509	2.72971671964043
chr21	14159914	1.6727515801	2.73037243825983
chr21	14162316	0.3562975005	2.73122826485603
chr21	14164227	0.1197728237	2.73145715072212
chr21	14165623	0.1198289764	2.73162443197317
chr21	14172919	0.1206133403	2.732504426904
chr21	14173029	0.1211119956	2.73251774922352
chr21	14173679	0.121519638	2.73259673698822
chr21	14176349	0.1217985224	2.73292193904303
chr21	14176418	0.1218993904	2.73293035010097
chr21	14176477	0.1222013054	2.73293755997799
chr21	14176693	0.1223597603	2.73296398968621
chr21	14177206	0.1228069081	2.73302698963007
chr21	14177861	0.1236470555	2.73310797845142
chr21	14178114	0.1249625778	2.7331395939836
chr21	14180672	0.1327922299	2.73347927650769
chr21	14180769	0.1412267578	2.7334929755032
chr21	14180791	0.148915045	2.73349625163419
chr21	14181208	0.1589942168	2.73356255222259
chr21	14181709	0.1732301116	2.7336493405085
chr21	14182029	0.177893623	2.73370626646786
chr21	14186143	0.412020351	2.73540131819188
chr21	14186463	0.4201703707	2.7355357727105
chr21	14186901	0.2157562295	2.73563027393902
chr21	14187133	0.2188497899	2.73568104709028
chr21	14187839	0.2250793876	2.73583995313793
chr21	14189114	0.2479753608	2.73615612172295
chr21	14189302	0.2814091141	2.7362090266364
chr21	14189460	0.3249476346	2.73626036836266
chr21	14190334	0.5592562189	2.73674915829798
chr21	14190837	0.3646015533	2.73693255287929
chr21	14191461	0.2849325454	2.73711035078762
chr21	14194665	0.3011792086	2.73807532897198
chr21	14198534	1.3746704945	2.7433939291152
chr21	14204215	1.4642422709	2.75171228945618
chr21	14205556	1.5277873656	2.75376105231345
chr21	14208013	1.5207641866	2.75749756991993
chr21	14208433	1.5081138723	2.75813097774629
chr21	14208506	1.4964298121	2.75824021712257
chr21	14209486	1.4965412875	2.75970682758432
chr21	14211308	3.2259110258	2.76558443747333
chr21	14211620	6.8078974244	2.76770850146974
chr21	14211967	16.8233639806	2.77354620877101
chr21	14214554	16.8233639806	2.81706825138883
chr21	14215892	16.8233639806	2.83957791239487
chr21	14216846	16.7792903523	2.85558535539096
chr21	14216958	15.6704623979	2.85734044717952
chr21	14217224	11.0683778288	2.86028463568198
chr21	14217613	11.0659868083	2.86458930455041
chr21	14219368	1.0382966004	2.86641151508411
chr21	14220716	1.0423553256	2.86781661006302
chr21	14221642	1.042491327	2.86878195703182
chr21	14222050	1.0432013357	2.86920758317678
chr21	14222144	1.0433512519	2.86930565819446
chr21	14222174	1.0469094027	2.86933706547654
chr21	14222790	1.0469759819	2.86998200268139
chr21	14222874	1.0438307029	2.87006968446043
chr21	14223405	1.0446100116	2.87062437237659
chr21	14223824	1.0444910585	2.87106201413011
chr21	14224451	1.0430346915	2.87171599688168
chr21	14225214	1.0442546876	2.87251276320831
chr21	14225573	1.0509039418	2.87289003772342
chr21	14227444	1.2504074526	2.87522955006724
chr21	14227527	1.7811544741	2.87537738588859
chr21	14227642	0.618512805	2.87544851486116
chr21	14227733	0.418869498	2.87548663198548
chr21	14227889	0.2446380353	2.87552479551899
chr21	14228274	0.3815148307	2.87567167872881
chr21	14228884	0.1280470819	2.87574978744876
chr21	14231268	0.1156651857	2.87602553325147
chr21	14231469	0.0986882857	2.8760453695969
chr21	14231678	0.0905364962	2.8760642917246
