Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr20	332593	5.739204152	0.808847701729337
chr20	335198	5.7408811165	0.82380269703782
chr20	341968	5.7472952265	0.862711885721225
chr20	342664	5.7429474153	0.866708977122274
chr20	342939	5.7426618543	0.868288209132206
chr20	343479	5.7420603329	0.871388921711972
chr20	344458	6.2548432192	0.877512413223569
chr20	345372	12.0738827694	0.8885479420748
chr20	345506	14.176257409	0.890447560567607
chr20	345834	14.1782260513	0.895098018712433
chr20	348315	14.1731814416	0.930261681869043
chr20	349198	14.1492427879	0.942755463250758
chr20	352819	13.675176556	0.992273277560034
chr20	352853	13.1427746427	0.992720131897886
chr20	353759	8.8581221662	1.00074559058046
chr20	354581	8.1729762457	1.00746377705443
chr20	354977	7.6790142651	1.01050466670341
chr20	355926	7.6506251973	1.01776511001565
chr20	356742	7.6211842264	1.02398399634439
chr20	359591	7.6187126863	1.04568970878766
chr20	361224	7.6187126863	1.05813106660439
chr20	361302	7.6860415937	1.0587305778487
chr20	363435	11.0154739706	1.08222658382799
chr20	363987	11.7881328909	1.08873363318377
chr20	364241	11.7864433576	1.0917273897966
chr20	364973	12.1339170354	1.10060941706651
chr20	365220	12.3416412224	1.10365780244844
chr20	366107	12.5691427678	1.11480663208348
chr20	366558	16.1473455589	1.12208908493055
chr20	366711	60.4307139546	1.1313349841656
chr20	366738	61.228761557	1.13298816072764
chr20	366815	61.9569392786	1.13775884505209
chr20	366914	62.3337041044	1.14392988175843
chr20	367264	62.3337041045	1.16574667819501
chr20	367522	62.3337041045	1.18182877385397
chr20	367544	62.3337041045	1.18320011534427
chr20	367690	62.3337041045	1.19230083614353
chr20	368662	11.791769321	1.20376243592354
chr20	369093	11.708442374	1.20880877458673
chr20	369846	11.664557674	1.21759218651525
chr20	370371	9.5399083226	1.22260063838462
chr20	370426	6.9047499433	1.2229803996315
chr20	370957	6.1327358397	1.22623688236238
chr20	370990	5.2676075721	1.22641071341226
chr20	371020	4.738986332	1.22655288300222
chr20	371081	4.4834252125	1.22682637194018
chr20	371300	4.4674430021	1.22780474195764
chr20	371392	4.4736125422	1.22821631431152
chr20	371526	4.4710744933	1.22881543829362
chr20	371863	4.4617246482	1.23031903950007
chr20	372073	4.3558833828	1.23123377501045
chr20	372364	3.625511195	1.2322887987682
chr20	372441	2.8260098106	1.23250640152362
chr20	372466	2.0272125952	1.2325570818385
chr20	373065	1.8864785742	1.23368708250444
chr20	376141	1.8691417769	1.23943656261019
chr20	376406	1.8620301732	1.23993000060608
chr20	378291	2.7053395551	1.24502956566745
chr20	379816	7.2651466479	1.25610891430549
chr20	379966	9.0394917499	1.25746483806798
chr20	380145	10.0022594024	1.25925524250101
chr20	384103	10.0062866325	1.29886012499244
chr20	384954	9.9710160164	1.3073454596224
chr20	384963	9.9726300034	1.30743521329243
chr20	388261	7.9276831267	1.33358071224428
chr20	388784	7.9231935643	1.33772454247841
chr20	389506	5.7355908226	1.34186563905233
chr20	391175	5.7347918714	1.3514370066857
chr20	391714	5.7370508502	1.35452927709395
chr20	393192	5.7661342444	1.36305162350718
chr20	395821	5.7820043738	1.3782525130059
chr20	396582	5.7883832739	1.38265747267734
chr20	397335	5.7961663366	1.3870219859288
chr20	397598	5.8015240838	1.38854778676283
chr20	400336	5.7488642256	1.40428817701253
chr20	400547	5.7111722978	1.40549323436736
chr20	402232	5.6768303664	1.41505869353475
chr20	403076	5.1290393454	1.41938760274226
chr20	404254	3.6532476862	1.42369112851661
chr20	404408	2.7935151144	1.42412132984423
chr20	407083	2.816174698	1.43165459716138
chr20	408812	2.8108670022	1.43651458620818
chr20	409237	2.7664590113	1.43769033128798
chr20	409340	2.7634272938	1.43797496429924
chr20	410526	2.3395903521	1.44074971845683
chr20	410920	2.3396219896	1.44167152952074
chr20	417284	3.7416576225	1.46548343863033
chr20	417634	5.1427029101	1.46728338464886
chr20	420239	5.8680885671	1.48256975536616
chr20	421527	5.8870285897	1.49015224818969
chr20	421796	5.8863218424	1.4917356687653
chr20	422277	5.8847931883	1.49456625428887
chr20	423009	5.8832701444	1.49887280803457
chr20	423017	5.8832701438	1.49891987419572
chr20	423763	5.8795356786	1.50330600781196
chr20	424272	4.0122789163	1.50534825778036
chr20	424303	2.3496126342	1.50542109577202
chr20	425414	0.7997435292	1.50630961083296
chr20	425915	0.7724751284	1.50669662087229
chr20	426090	0.7731426023	1.50683192082769
chr20	426232	0.7715074681	1.50694147488816
chr20	426415	0.7683102178	1.50708207565802
chr20	426464	0.7676010167	1.50711968810784
chr20	427609	0.7681359834	1.50799920380883
chr20	428007	0.7703728338	1.50830581219668
chr20	429158	1.0151862172	1.50947429153268
chr20	430598	1.015174259	1.51093614246564
chr20	431129	1.0144131365	1.51147479584112
chr20	431198	1.0126113101	1.51154466602152
chr20	433169	0.7894055039	1.51310058426971
chr20	433489	0.7898495805	1.51335333613547
chr20	434561	0.7873036656	1.51419732566499
chr20	434843	0.7873505269	1.51441935851358
chr20	435505	0.787267014	1.51494052927684
chr20	436312	0.7872032376	1.51557580228959
chr20	437555	0.7914181341	1.51655953503027
chr20	437623	0.7954507007	1.51661362567792
chr20	437690	0.7957236334	1.51666693916136
chr20	438423	0.8264264157	1.51727270972407
chr20	439454	0.8266480381	1.51812498385135
chr20	440867	0.8347339657	1.51930446294489
chr20	441387	0.8129021033	1.5197271720386
chr20	441704	0.6481122551	1.51993262362347
chr20	443554	0.1446038273	1.52020014070398
chr20	444208	0.1415663836	1.52029272511885
chr20	444453	0.1266084158	1.52032374418072
chr20	444790	0.1203903737	1.52036431573666
chr20	444962	0.1154443196	1.52038417215963
chr20	445221	0.1124108138	1.5204132865604
chr20	445413	0.1097965195	1.52043436749215
chr20	445705	0.1063720196	1.52046542812187
chr20	445789	0.1037145179	1.52047414014137
chr20	450858	0.1163997222	1.52106417033321
chr20	451088	0.132898752	1.52109473704617
chr20	454614	0.1393329587	1.52158602505854
chr20	459799	7.3591067018	1.55974299330738
chr20	463154	7.380472155	1.5845044773874
chr20	463252	7.3717971137	1.58522691350454
chr20	466208	0.6823474547	1.58724393258064
chr20	472817	0.7013806385	1.59187935722048
chr20	473275	0.7097109268	1.59220440482496
chr20	475605	0.7329686146	1.59391222169697
chr20	475808	0.7648263373	1.59406748144345
chr20	475829	0.7951902671	1.59408418043906
chr20	476073	0.818995206	1.59428401526932
chr20	478759	0.6883307496	1.59613287166275
chr20	479076	0.5561022008	1.5963091560604
chr20	479176	0.4504454289	1.59635420060329
chr20	481175	0.4505883136	1.59725492664218
chr20	481364	0.4424130537	1.59733854270933
chr20	483351	0.4405749748	1.59821396518426
chr20	484233	0.4394355197	1.59860154731263
chr20	486714	0.2677105942	1.59926573729684
chr20	487357	0.1634166212	1.59937081418427
chr20	492083	0.1557815262	1.60010703767709
chr20	492948	0.1503775778	1.60023711428189
chr20	493258	0.1429625073	1.60028143265916
chr20	495641	0.1189721387	1.60056494326568
chr20	498675	0.084544111	1.60082145009845
chr20	500207	0.084544111	1.6009509716765
chr20	501470	0.0844423176	1.60105762232363
chr20	503394	0.0852169027	1.60122157964443
chr20	504536	0.089268198	1.60132352392654
chr20	504677	0.093629527	1.60133672568985
chr20	507421	0.093629527	1.60159364511194
chr20	507789	0.0968795258	1.60162929677743
chr20	508365	0.0998498128	1.6016868102696
chr20	512186	0.2048762096	1.60246964226649
chr20	512530	0.2432643141	1.60255332519054
chr20	512561	0.2693050236	1.60256167364627
chr20	512599	0.2917030661	1.60257275836278
chr20	512863	0.2791418184	1.60264645180284
chr20	512954	0.2699916951	1.60267102104709
chr20	512965	0.2699916954	1.60267399095574
chr20	514010	0.361970788	1.6030522504292
chr20	515095	0.3405371991	1.60342173329022
chr20	515100	0.316256114	1.60342331457079
chr20	515698	0.134957609	1.60350401922098
chr20	521976	0.2755286994	1.60523378839581
chr20	522293	0.3637583814	1.60534909980271
chr20	522475	0.3639546733	1.60541533955325
chr20	523010	0.3640137368	1.60561008690244
chr20	524848	0.3639498945	1.60627902680853
chr20	525133	0.3637891921	1.60638270672828
chr20	531253	0.3619282454	1.60859770759013
chr20	531423	0.3602894366	1.60865895679435
chr20	533815	0.3584109573	1.60951627580421
chr20	535283	0.3584315617	1.61004245333679
chr20	536517	0.3577862156	1.61048396152684
chr20	537213	0.3576926418	1.61073291560553
chr20	537243	0.3573447413	1.61074363594777
chr20	538108	0.357081157	1.61105251114857
chr20	539053	0.3567273329	1.61138961847816
chr20	539827	0.3566170688	1.61166564008941
chr20	544849	0.356708541	1.61345703038232
chr20	546026	0.3575908214	1.6138779147791
chr20	546851	0.3612873418	1.61417597683609
chr20	547323	0.367585248	1.61434947707315
chr20	549814	0.6250383666	1.61590644764435
chr20	550168	0.8945459348	1.61622311690527
chr20	550322	1.0135590777	1.61637920500323
chr20	550430	1.0616771592	1.61649386613642
chr20	550530	1.0765752425	1.61660152366067
chr20	550577	1.0911404772	1.6166528072631
chr20	551334	1.0886352351	1.61747690413607
chr20	551415	1.0857077109	1.61756484646065
chr20	551459	1.0846194723	1.61761256971743
chr20	551688	1.0589701423	1.61785507388002
chr20	552281	0.929946043	1.61840653188352
chr20	554853	27.1359464536	1.68820018616217
chr20	555501	27.0295512133	1.70571533534839
chr20	555785	18.6746521357	1.71101893655493
chr20	555892	15.9237252408	1.7127227751557
chr20	556141	12.9091042769	1.71593714212065
chr20	556215	2.1943124205	1.71609952123977
chr20	557034	2.2296914971	1.71792563857589
chr20	557176	2.2294469204	1.71824222003858
chr20	557559	2.2488486455	1.7191035290698
chr20	557591	2.2480742472	1.71917546744571
chr20	557603	2.2584954075	1.7192025693906
chr20	558185	2.2204440778	1.72049486784388
chr20	558374	2.1955094604	1.7209098191319
chr20	558479	2.1622146674	1.72113685167198
chr20	559006	1.2954838373	1.72181957165424
chr20	559189	0.4593621863	1.72190363493433
chr20	560618	0.4237976502	1.72250924177647
chr20	560691	0.3907905733	1.72253776948832
chr20	560945	0.3900989852	1.72263685463056
chr20	561738	0.7264665527	1.72321294260685
chr20	562056	1.68864598	1.72374993202849
chr20	562657	2.0723975629	1.7249954429638
chr20	562972	2.0858868137	1.72565249731011
chr20	563100	2.1008722131	1.72592140895339
chr20	563371	2.0985073651	1.72649010444933
chr20	563719	5.0438601664	1.72824536778724
chr20	563773	17.9199613563	1.72921304570048
chr20	564956	18.1554204759	1.75069090812347
chr20	565261	18.1554204759	1.75622831136862
chr20	567105	18.1554204759	1.78970690672618
chr20	567328	18.1554204759	1.79375556549231
chr20	567543	18.1554204759	1.79765898089463
chr20	568720	18.1475186006	1.81901861028753
chr20	568954	18.1476018479	1.82326514911994
chr20	569263	17.3393519375	1.82862300886863
chr20	569274	16.6941930946	1.82880664499267
chr20	569956	10.8198474901	1.83618578098092
chr20	570144	8.1481411976	1.83771763152606
chr20	570171	5.8383355222	1.83787526658516
chr20	570174	3.57674525	1.83788599682091
chr20	571277	3.5908655581	1.8418467215315
chr20	572589	3.5844630928	1.84654953710925
chr20	572625	3.5718725531	1.84667812452116
chr20	573284	3.5659445604	1.84902808198646
chr20	574147	3.5737118526	1.85211219531526
chr20	574321	3.5825419873	1.85273555762105
chr20	574708	3.574817546	1.85411901201135
chr20	575450	3.5828947818	1.85677751993944
chr20	576139	3.6415284675	1.85928653305355
chr20	580481	11.6461959315	1.90985431578812
chr20	580545	16.284041097	1.91089649441833
chr20	581272	16.3075596347	1.92275209027275
chr20	581670	16.309340045	1.92924320761066
chr20	581801	16.309340045	1.93137973115656
chr20	582389	10.8181235079	1.9377407877792
chr20	583466	10.8080688967	1.94938107798095
chr20	583729	10.7039156557	1.9521962077984
chr20	584249	8.5743685098	1.95665487942349
chr20	584433	6.7720067426	1.95790092866413
chr20	584664	5.6095880732	1.95919674350904
chr20	585341	1.856415467	1.9604535367802
chr20	592228	2.7092969982	1.9791124652068
chr20	592392	7.0081707127	1.98026180520369
chr20	593097	7.0041164124	1.98519970727443
chr20	593638	7.0038583248	1.98898879462815
chr20	593664	7.0355695346	1.98917171943605
chr20	599013	12.3649642122	2.05531191300711
chr20	600604	12.8073897139	2.07568847004192
chr20	602460	7.7245974654	2.0900253229377
chr20	602943	6.8751672222	2.09334602870603
chr20	604219	6.8751672222	2.10211874208155
chr20	606311	6.8525799539	2.11645433934511
chr20	606518	6.7494293414	2.11785147121878
chr20	607445	1.6252992246	2.11935812359999
chr20	611050	2.1175783229	2.12699199345404
chr20	611125	2.7626577015	2.12719919278165
chr20	611176	3.376932352	2.1273714163316
chr20	611394	4.1702451564	2.1282805297757
chr20	611826	5.7677917876	2.13077221582794
chr20	611881	7.0879303038	2.13116205199465
chr20	612157	7.1803657361	2.13314383293781
chr20	612432	7.1841476912	2.13511947355289
chr20	612664	7.1849309679	2.13678637753744
chr20	612674	7.186894696	2.1368582464844
chr20	612844	7.1186534706	2.1380684175744
chr20	612976	6.3122411827	2.13890163341052
chr20	612997	5.0673888386	2.13900804857613
chr20	613017	2.924455545	2.13906653768703
chr20	614136	2.555380463	2.14192600842513
chr20	614935	2.5215870735	2.14394075649685
chr20	617094	2.4568699323	2.14924513868069
chr20	617551	1.8937827193	2.15011059738341
chr20	617634	1.452528697	2.15023115726526
chr20	617783	1.1539707145	2.15040309890172
chr20	617892	0.9992173466	2.1505120135925
chr20	618050	0.7125963317	2.15062460381291
